brand,model,year,kilometer,fuel,engine,transmission,price
Kia,Picanto Sportline,2016,36000km,Essence,1.2 ess CVVT 87ch,Manuelle, 111.0000 DA 
Kia,Sportage,2010,300000km,Diesel,,Manuelle, 200.0000 DA 
Peugeot,206,2006,460000km,Essence,1.1 ess 60ch,Manuelle, 100.0000 DA 
Renault,Confort Kangoo,2015,249km,Diesel,1.5 DCI 110ch,Manuelle, 208.0000 DA 
Seat,Ibiza,2013,227km,Diesel,1.6 TDI 105ch,Manuelle, 230.0000 DA 
Seat,Leon,2019,170000km,Diesel,2.0 TDI 143ch,Manuelle, 345.0000 DA 
Renault,3 Megane,2010,400km,Diesel,1.9 DCI 130 ch,Manuelle, 156.0000 DA 
Peugeot,3008 Gt,2022,20500km,Diesel,2.0 HDI 150ch,Automatique, 705.0000 DA 
Suzuki,SX4,2008,281000km,Essence,1.6 DDIS 90ch,Manuelle, 120.0000 DA 
Dacia,Sandero Stepway,2018,121000km,Diesel,1.5 DCI 90ch,Manuelle, 260.0000 DA 
Renault,Express,1990,,GPL,,Manuelle, 73.0000 DA 
Volkswagen,7 Golf,2017,150000km,Essence,1.4,Manuelle, 310.0000 DA 
Nissan,Long Patrol,2008,323000km,Essence,,Manuelle, 520.0000 DA 
Kia,Sephia,2000,,Essence,,Manuelle, 50.0000 DA 
Volkswagen,Carat Polo,2019,61000km,Essence,1.6 MPi 90ch,Manuelle, 450.0000 DA 
Renault,Chassis Long Master,2013,,,,, 250.0000 DA 
Renault,1 Megane,2003,260000km,Diesel,1.9 dti,Manuelle, 85.0000 DA 
Volkswagen,Polo,2021,,,,, 375.0000 DA 
Dacia,Logan,2016,209km,Essence,1.4 ess 75ch,Manuelle, 190.0000 DA 
Volkswagen,7 GTE Golf,2021,32000km,Essence,"1,4 245 CV",Automatique, 640.0000 DA 
Renault,Bye Campus Clio bye,2015,339000km,Essence,1.2 ess 16V 75ch,Manuelle, 200.0000 DA 
Seat,FR15 Leon,2018,150000km,Diesel,2.0 TDI 143ch,Manuelle, 480.0000 DA 
Chevrolet,5 Sail portes,2012,,Essence,1.2 ess 80ch,Manuelle, 90.0000 DA 
Dacia,Logan MCV,2010,174000km,Diesel,1.5 DCI 65ch,Manuelle, 111.0000 DA 
Fiat,City Tippo,2023,,,,, 325.0000 DA 
Renault,Symbol,2019,91000km,Diesel,1.5 Dci 85ch,Manuelle, 250.0000 DA 
Peugeot,406 Coupe,2001,382000km,Diesel,2.2 HDI 136ch,Manuelle, 135.0000 DA 
Kia,Picanto Sportline,2016,200000km,Essence,1.2 ess CVVT 87ch,Automatique, 250.0000 DA 
Volvo,850,1995,406000km,Essence,,Manuelle, 95.0000 DA 
Volkswagen,7 Golf Trendline,2013,300km,Diesel,2.0 litre 110,Manuelle, 111.0000 DA 
Hyundai,Accent GL,2019,65000km,Diesel,1.6 CRDI 128ch,Manuelle, 277.5000 DA 
Kia,Sportage,2018,84000km,Diesel,2.0 CRDI 177 4x4 BVA,Automatique, 550.0000 DA 
Fiat,Doblo,2024,,,,, 337.0000 DA 
Suzuki,800 Maruti,2011,173000km,Essence,0.8 ess 47ch,Manuelle, 80.0000 DA 
Zotye,1 Nomad,2009,196000km,Essence,1.3 ess 69ch,Manuelle, 95.0000 DA 
Renault,Confort Grand Kangoo,2021,49000km,Diesel,1.5 DCI 110ch,Manuelle, 440.0000 DA 
Fiat,scudo,2023,,,,, 390.0000 DA 
Mitsubishi,L200,2009,181000km,Diesel,2.5 TD 115ch,Manuelle, 185.0000 DA 
Hyundai,Accent GLS,2014,234000km,GPL,1.5 ess 91ch,Manuelle, 180.0000 DA 
Kia,Sportage,2008,320000km,Diesel,2.0 CRDI 4X4 140ch,Manuelle, 145.0000 DA 
Seat,Ibiza,2014,287000km,Essence,1.4 ess 85ch,Manuelle, 225.0000 DA 
Peugeot,207,2009,297000km,Diesel,1.6 HDI 110ch,Manuelle, 135.0000 DA 
Fiat,Doplo Professional,2024,,,,, 123.0000 DA 
Lada,Niva,1988,1000000km,Essence,1.6 ess 78ch,Manuelle, 55.0000 DA 
Peugeot,Partner Tepee,2018,220000km,Diesel,1.6 HDI 112ch,Manuelle, 320.0000 DA 
Seat,FR15 Leon,2017,152000km,Diesel,2.0 TDI 140ch,Manuelle, 380.0000 DA 
Hyundai,Creta,2017,,,,, 360.0000 DA 
Peugeot,407,2009,250000km,Diesel,1.6 HDI 110ch,Manuelle, 175.0000 DA 
Seat,#NAME?,2008,,Diesel,1.4 TDI 80ch,Manuelle, 135.0000 DA 
Renault,Scenic,2003,600000km,Diesel,1.9 DCI 120ch,Manuelle, 130.0000 DA 
Hyundai,1.6 Elentra,1998,,,,, 65.0000 DA 
Chevrolet,Spark,2008,304km,Essence,1.0 ess 68ch,Manuelle, 101.0000 DA 
Renault, 4 Clio GT Line,2019,132000km,Diesel,1.5 DCI 85ch,Manuelle, 307.0000 DA 
Fiat,Tipo,2023,,,,, 285.0000 DA 
Peugeot,Partner,2014,194km,Diesel,1.6 HDI 112ch,Manuelle, 225.0000 DA 
Mercedes,GLA,2015,258181km,Diesel,C 220,Automatique, 350.0000 DA 
Renault,2 Expression Laguna,2001,,Diesel,1.9 DCI 120ch,Manuelle, 90.0000 DA 
Kia,Sportage,2018,90000km,Diesel,2.0 CRDI 178ch 4x2,Automatique, 35.0000 DA 
Seat,FR15 Leon,2016,167000km,Diesel,2.0 TDI 143ch,Manuelle, 360.0000 DA 
Volkswagen,Polo,2015,238km,Essence,1.6 MPi,Manuelle, 111.0000 DA 
Renault,2 Classique Megane,2008,,Diesel,1.9 dci,Manuelle, 135.0000 DA 
Volkswagen,R Tiguan line,2023,,,,, 111.0000 DA 
Volkswagen,Jetta,2009,540000km,Diesel,1.9 TDI 105ch,Manuelle, 16.0000 DA 
Kia,Confort LX Picanto,2019,123000km,Essence,1.2 ess 84ch,Manuelle, 240.0000 DA 
Hyundai,Creta,2018,113000km,Essence,1.6,Manuelle, 345.0000 DA 
Chrysler,2 Voyager,1995,111111km,Essence,1.8 R21,Manuelle, 70.0000 DA 
Peugeot,308 Allure,2015,185000km,Diesel,1.6 e HDI 112ch,Manuelle, 290.0000 DA 
Fiat,Profitional,2024,,,,, 340.0000 DA 
Renault,4 Business Megane,2022,36000km,Essence,1,Manuelle, 449.0000 DA 
Renault,4 Clio GT line_,2019,72500km,Diesel,1.5 DCI 110ch,Manuelle, 354.0000 DA 
Renault,Symbol,2018,174000km,Diesel,1.5dci,Manuelle, 252.0000 DA 
Seat,Beats Leon,2019,158000km,Diesel,2.0 TDI 143ch,Manuelle, 480.0000 DA 
Jaguar,R Sportbrake XF,2015,90000km,Diesel,2.2 D 190ch,Automatique, 370.0000 DA 
Peugeot,508,2012,357000km,Diesel,2.0 HDi 138,Manuelle, 165.0000 DA 
Hyundai,Accent,2014,185000km,Essence,1.5 ess 91ch,Manuelle, 202.0000 DA 
Mitsubishi,Outlander,2013,326000km,Diesel,2.2 D 156ch,Manuelle, 281.0000 DA 
Peugeot,208,2013,200000km,Essence,1.2 VTI 82ch,Manuelle, 150.0000 DA 
Dacia,Duster Laureate,2012,230000km,GPL,1.6 ess 4X2 105ch BVA,Manuelle, 201.0000 DA 
Opel,Corsa,2002,,Diesel,1.7 DTI 16V 75ch,Manuelle, 54.0000 DA 
Dacia,Logan,2015,200km,,,, 200.0000 DA 
Renault,Classique Clio,2008,730000km,GPL,1.4,Manuelle, 130.0000 DA 
Volkswagen,7 Golf,2014,167000km,Diesel,2.0 TDI 110ch,Automatique, 12.0000 DA 
Peugeot,301 Allure,2022,15000km,Diesel,1.6 HDI 92ch,Manuelle, 123.0000 DA 
Renault,Stepway Toute option,2023,,,,, 400.0000 DA 
Skoda,Rapid,2019,120km,Essence,1.6 MPI 110 ch,Manuelle, 123.0000 DA 
Mercedes,C Classe,2010,300000km,Diesel,,Automatique, 200.0000 DA 
Volkswagen,7 Drive Golf,2019,160.000km,Diesel,2.0 TDI 143ch DSG,Automatique, 440.0000 DA 
Renault,Symbol,2013,282000km,Essence,1.2 ess 16V  75ch,Manuelle, 156.0000 DA 
Peugeot,208,2023,,,,, 400.0000 DA 
Dfm,Hafai cabin double king new,2011,,,,, 95.0000 DA 
Volkswagen,4 Golf Match,1999,250000km,Diesel,1.9 TDI 110ch,Manuelle, 130.0000 DA 
Land Rover,5 Dynamique Evoque Portes Range,2014,185000km,Diesel,2.2 SD4 - 2.2 D 190ch BVA,Automatique, 420.0000 DA 
Renault,Bye Campus Clio bye,2013,225000km,Essence,1.2 ess 16V 75ch,Manuelle, 168.0000 DA 
Renault,2 4 Clio Limited,2019,114000km,Diesel,1.5 DCI 85ch,Manuelle, 123.0000 DA 
Mercedes,C Class c220,2023,,,,, 12.0000 DA 
Zotye,2 Nomad,2013,190000km,Essence,1.5 ess 70ch,Manuelle, 125.0000 DA 
Hyundai,5 Accent Prestige RB portes,2018,225000km,,1.4 ess 107ch,Manuelle, 250.0000 DA 
Volkswagen,7 Golf R line,2016,280km,Diesel,2.0 TDi 143ch,Automatique, 330.0000 DA 
Ford,Autre,1994,,,,, 30.0000 DA 
Renault,2015 4 Clio gt line,2015,,,,, 66.0000 DA 
Suzuki,800 Maruti,2010,0km,Essence,0.8 ess 47ch,Manuelle, 65.0000 DA 
Renault,2 Clio,1999,400000km,Diesel,1.9 D 65ch,Manuelle, 111.0000 DA 
Renault,Kangoo,1998,444km,Essence,1.8 ess gaz,Manuelle, 83.0000 DA 
Audi,A3 Line S,2016,173000km,Diesel,2.0 TDI Quattro 140ch,Automatique, 435.0000 DA 
Renault,5 Clio Intense,2021,,,,, 320.0000 DA 
Dacia,Duster FaceLift Laureate,2022,32000km,Diesel,1.5 DCI 4X2 110ch,Manuelle, 450.0000 DA 
Chery,QQ,2014,200000km,Essence,1.1 ess 68ch,Manuelle, 87.0000 DA 
Peugeot,207,2012,197000km,Essence,1.4 VTI 95ch,Manuelle, 168.0000 DA 
Renault,Captur Trendy,2015,36000km,Diesel,1.5 DCI 85ch,Manuelle, 330.0000 DA 
Dacia,Sandero,2021,6000km,Diesel,1.5 DCI 90ch,Manuelle, 360.0000 DA 
Seat,Crono Ibiza,2015,245km,Essence,1.4 ess 85ch,Manuelle, 220.0000 DA 
Hyundai,Accent GLE,2012,526000km,GPL,1.5 ess 91ch,Manuelle, 130.0000 DA 
Kia,Cerato Premium SX,2014,207000km,Essence,1.6 DOHC D-CVVT 130CH,Manuelle, 240.0000 DA 
Renault,Extreme Symbol,2018,167000km,Essence,1.6 ess 100ch,Manuelle, 246.0000 DA 
Peugeot,nan,2015,,,,, 220.0000 DA 
Mercedes,220 C Classe Exclusive,2015,192000km,Diesel,220 CDI BlueEfficiency,Automatique, 500.0000 DA 
Renault,2 Clio,1998,111111km,Diesel,1.9 D 65ch,Manuelle, 55.0000 DA 
Dacia,Sandero Stepway,2021,34000km,Essence,0.9,Manuelle, 350.0000 DA 
Seat,FR Leon,2012,300km,Diesel,2.0 TDI 140ch,Manuelle, 205.0000 DA 
Renault,5 Clio,2021,44080km,GPL,,Manuelle, 400.0000 DA 
Chevrolet,Captiva,2011,211km,Diesel,2.0 VCDI 163ch BVA,Manuelle, 130.0000 DA 
Citroen,C5,2007,250km,Diesel,2.2 HDI 173ch,Manuelle, 60.0000 DA 
Haima,1 New,2015,157km,Essence,1.25 ess 16V 91ch,Automatique, 110.0000 DA 
Dacia,(explore) Sandero limitee serie,2017,219000km,Diesel,1.5 DCI 90ch,Manuelle, 230.0000 DA 
Volkswagen,7 Golf KIT LINE R,2016,290km,Diesel,2.0 TDi 143ch,Automatique, 320.0000 DA 
Dacia,Duster,2015,400000km,GPL,1.6 ess 4X2 105ch BVA,Manuelle, 230.0000 DA 
Mercedes,Sprinter Sureleve chassis moyen,2020,,,,, 750.0000 DA 
Seat,Ibiza Sol,2017,140000km,Essence,1.6 MPi 110 ch,Manuelle, 250.0000 DA 
Peugeot,LANDTRECK La toute,2022,20000km,Diesel,1.9,Manuelle, 610.0000 DA 
Peugeot,208 Allure,2015,230.00km,Diesel,1.6 HDI 92ch,Manuelle, 170.0000 DA 
Volkswagen,Taigo,2022,,,,, 585.0000 DA 
Renault,Kangoo,2012,260000km,Diesel,1.5 DCI 90ch,Manuelle, 181.5000 DA 
Seat,Ibiza STYLE,2018,93km,Essence,1.6 MPi 90ch,Manuelle, 123.0000 DA 
Volkswagen,Life Polo,2013,276km,Essence,1.4 ess 85ch,Manuelle, 223.0000 DA 
Renault,5 Clio Intens,2021,,,,, 390.0000 DA 
Citroen,Berlingo,2015,125000km,Diesel,1.6 ess 90ch,Manuelle, 325.0000 DA 
Chery,4 Egzir Tigo,2024,,,,, 360.0000 DA 
Daewoo,Cielo,1998,444km,Essence,1.5 ess 75ch,Manuelle, 45.0000 DA 
Hyundai,New Prestige Tucson,2017,52000km,Diesel,2.0 CRDI 4x4 177ch BVA,Automatique, 500.0000 DA 
Hyundai,Accent GL,2019,113km,Diesel,1.6 CRDI 128ch,Manuelle, 285.0000 DA 
Nissan,Long Patrol,2004,225000km,Diesel,Dt42,Manuelle, 335.0000 DA 
Renault,2 Clio,1999,500km,Diesel,1.9 D 65ch,Manuelle, 57.0000 DA 
DFSK,Cabine Double,2024,00km,Essence,1.1,Manuelle, 197.0000 DA 
Mercedes,C Classe,2014,208km,Diesel,,Automatique, 500.0000 DA 
Clio,1 Japon Jg,1998,,,,, 123.0000 DA 
BMW,3 Serie Sport,2010,120000km,Essence,330i,Manuelle, 450.0000 DA 
Kia,Brazilia Picanto,2015,223km,Essence,1.1 CRDI 75ch,Manuelle, 220.0000 DA 
Nissan,4x4 Elegance Navara,2009,500000km,Diesel,2.5 DCI 174ch,Manuelle, 111.0000 DA 
Audi,RS3,2022,200km,Diesel,3.2 ess 340ch,Automatique, 250.0000 DA 
Peugeot,406 Nav tect,2003,193550km,Diesel,2.0 HDI 110ch,Manuelle, 195.0000 DA 
Chery,A15,2014,,,,, 79.0000 DA 
Dacia,Duster,2022,55000km,Diesel,1.5 DCI 4X2 110ch,Automatique, 445.0000 DA 
Chevrolet,Spark,2005,2490.00km,Essence,1.0 ess 68ch,Manuelle, 58.0000 DA 
Renault,2 4 Clio Limited,2018,200000km,Diesel,1.5 DCI 85ch,Manuelle, 260.0000 DA 
Volkswagen,35 6 Edition Golf,2013,290000km,Essence,2.0 GTI 210ch,Automatique, 220.0000 DA 
Peugeot,208,2019,72000km,Diesel,1.6 HDI 92ch,Manuelle, 320.0000 DA 
Peugeot,208 Allure,2014,269000km,Diesel,1.6 HDI 92ch,Manuelle, 123.0000 DA 
Peugeot,208 Allure Facelift,2018,160km,Diesel,1.6 HDI 92ch,Manuelle, 283.0000 DA 
Chana,Presto,2009,,,,, 85.0000 DA 
Renault,Kangoo,2021,46000km,Diesel,1.5 DCI 90ch,Manuelle, 460.0000 DA 
Suzuki,Alto K10,2011,235000km,Essence,1.0 ess 68ch,Manuelle, 100.0000 DA 
Suzuki,Alto,2011,250km,Essence,4 ch,Manuelle, 100.0000 DA 
Citroen,Berlingo,2015,152000km,Diesel,1.6 HDI 90ch,Manuelle, 333.0000 DA 
Gonow,Simple cabine,2011,206000km,Diesel,,Manuelle, 90.0000 DA 
Hyundai,i20,2018,117km,Essence,1.4 ess 100ch BVA,Automatique, 285.0000 DA 
Peugeot,207 Allure,2009,0000000km,Diesel,1.6 HDI 110ch,Manuelle, 131.0000 DA 
Kia,1.5 160 CEED CH Ceed DCT7 GT ISG LINE T-GDI,2021,65000km,Essence,1600,Automatique, 540.0000 DA 
Volkswagen,Life Polo,2013,140000km,,1.4 ess 85ch,Manuelle, 175.0000 DA 
Toyota,4x4 DC Hilux LEGEND Luxe Pack,2021,126km,Diesel,D4D 2.8,Automatique, 710.0000 DA 
Kia,Ceed design,2021,67000km,Essence,,Manuelle, 430.0000 DA 
Citroen,Jumpy Tout options,2023,,,,, 620.0000 DA 
Hyundai,facelift i20,2018,200000km,Essence,1.4 ess 100ch BVA,Automatique, 220.0000 DA 
Peugeot,407,2004,480000km,Essence,2.0 ess 16V 140ch,Manuelle, 85.0000 DA 
Renault,19,1995,300000km,Diesel,1.9,Manuelle, 43.0000 DA 
DFSK,K02S,2024,,,,, 11.0000 DA 
Mercedes,A Classe,2014,192km,Diesel,A200 156ch BlueEFFICIENCY,Automatique, 270.0000 DA 
Chevrolet,5 Aveo LS portes,2008,147km,Essence,1.2 ess 16V 84ch,Manuelle, 164.0000 DA 
Volkswagen,3 GTI Golf La VR6 canadian coke,1993,,,,, 115.0000 DA 
Fiat,Tibo,2023,,,,, 300.0000 DA 
Renault,Symbol,2018,151km,GPL,1.6 ess 100ch,Manuelle, 242.0000 DA 
Audi,A3 Line S,2022,37000km,Diesel,2.0 TDI 143ch S-Tronic,Automatique, 840.0000 DA 
Seat,Cupra Leon,2019,120km,Essence,2.0 TSi 290ch,Automatique, 600.0000 DA 
Seat,2 Edition Ibiza Sport,2019,120000km,Essence,1.6 MPi 110 ch Automatique,Automatique, 400.0000 DA 
Citroen,Jumpy,2021,73883km,Diesel,1.6 HDI 92ch,Manuelle, 123.0000 DA 
Renault,R4,1984,,,,, 15.0000 DA 
Lada,Niva,1989,99999km,,,Manuelle, 40.0000 DA 
Citroen,"Air, C5 Sport cross",2023,30000km,Essence,1.6,Automatique, 600.0000 DA 
DFSK,V21,2013,105000km,Essence,1.3 ess 81ch,Manuelle, 110.0000 DA 
Chevrolet,Cruze LT,2011,380km,Essence,1.6 ess 16V 113ch,Manuelle, 108.0000 DA 
Hyundai,i30,2019,225000km,Essence,1.6 Essence 130Ch,Manuelle, 295.0000 DA 
Chery,A13A Fulwin,2013,157km,GPL,1.5 ess 109ch,Manuelle, 60.0000 DA 
Kawazaki,Z900,2018,,,,, 152.0000 DA 
Renault,Symbol,2018,102000km,Diesel,1.5 Dci 85ch,Manuelle, 111.0000 DA 
Renault,(Extreme) MILADI Symbol,2018,127700km,Diesel,1.5 Dci 85ch,Manuelle, 230.0000 DA 
Peugeot,406,2001,500000km,Diesel,2.0 HDI 110ch,Manuelle, 140.0000 DA 
Ford,Ranger,2015,2.2 TDCI 150ch,,,, 250.0000 DA 
Chevrolet,Captiva LTZ,2009,222km,Diesel,2.0 VCDI 150ch,Manuelle, 111.0000 DA 
Renault,Laguna,2001,,,,, 170.0000 DA 
Daewoo,Nubira,2001,374000km,GPL,,Manuelle, 56.0000 DA 
Renault,Espace Fidji,2003,700000km,Diesel,2.2 DT,Manuelle, 172.0000 DA 
Audi,A3 Limousine,2022,30000km,Diesel,2.0 TDI 150CV Stronic,Automatique, 111.0000 DA 
Peugeot,206 Plus,2011,370000km,Essence,1.1 ess 60ch,Manuelle, 125.0000 DA 
Gonow,2014 Cabine,2014,,,,, 118.0000 DA 
Chevrolet,Base Lite Spark,2013,300120km,Essence,0.8 ess 48ch,Manuelle, 107.0000 DA 
Renault,Kangoo,2007,450000km,Diesel,1.9 D 65ch,Manuelle, 111.0000 DA 
Dacia,Sandero TECHROAD,2019,144000km,Diesel,1.5 DCI 90ch,Manuelle, 280.0000 DA 
Chevrolet,5 Optra portes,2015,330000km,Essence,1.5VVT,Manuelle, 160.0000 DA 
Seat,Beat Leon,2019,97000km,Diesel,2.0 TDI 143ch,Manuelle, 111.0000 DA 
Dacia,Sandero,2022,3100km,Essence,1.6 ess 90ch,Automatique, 335.0000 DA 
Skoda,Yeti,2014,290000km,Diesel,2.0 TDI 140ch,Manuelle, 260.0000 DA 
Subaru,BRZ,2012,230km,Essence,2.0 ess 200ch,Semi Automatique, 95.0000 DA 
Hyundai,Accent Crdi,2018,140000km,Diesel,1.6 CRDI 128ch,Manuelle, 240.0000 DA 
Nissan,City Micra,2011,209000km,Essence,1.3 ess 80ch,Manuelle, 155.0000 DA 
Renault,Scenic,2003,315000km,Diesel,1.9 DCI 120ch,Manuelle, 90.0000 DA 
JAC,Coupe J3,2013,,,,, 83.0000 DA 
Mazda,50 BT Double cabine,2014,40000km,Diesel,2.5 MZR CD 4X4 117ch,Manuelle, 220.0000 DA 
Chery,QQ,2012,300000km,Essence,1.1 ess 68ch,Manuelle, 55.0000 DA 
Peugeot,207,2012,217000km,Essence,1.4 ess 75ch,Manuelle, 165.0000 DA 
Renault,nan,2016,,,,, 230.0000 DA 
Seat,Ibiza STYLE,2018,215km,GPL,1.6 MPi 90ch,Manuelle, 260.0000 DA 
Seat,Malaga,1988,223000km,Essence,1.5 ess 100ch,Manuelle, 77.0000 DA 
Renault,4 R4 gtl,1986,123456km,Essence,Gtl,Manuelle, 23.0000 DA 
Renault,Symbol,2018,145000km,Essence,1.2 ess 16V  75ch,Manuelle, 123.0000 DA 
Renault, 4 Clio GT Line,2018,127000km,Diesel,1.5 DCI 85ch,Manuelle, 111.0000 DA 
Renault,Safrane,1996,450km,Essence,R25,Manuelle, 62.0000 DA 
Ford,5 Focus portes,2006,399000km,Diesel,1.8 TDCI 115ch,Manuelle, 77.0000 DA 
Peugeot,B9 Partner,2015,256000km,Diesel,1.6 HDI 112ch,Manuelle, 210.0000 DA 
Volkswagen,6 Golf Trendline,2010,350000km,Diesel,1.6 TDI 105ch,Manuelle, 150.0000 DA 
Peugeot,407 Coupe,2011,224500km,Diesel,2.0 HDI 136ch,Manuelle, 260.0000 DA 
Renault,Kangoo Stepway,2024,,,,, 465.0000 DA 
Renault,clio5,2021,,,,, 340.0000 DA 
Peugeot,106,1995,,Diesel,,Manuelle, 40.0000 DA 
Renault,Privilege Symbol,2018,175km,Diesel,1.5 Dci 85ch,Manuelle, 220.0000 DA 
Renault,Kangoo,2008,272800km,Diesel,1.9 D 65ch,Manuelle, 150.0000 DA 
Seat,Ibiza,2012,300km,Essence,1.4 ess 85ch,Manuelle, 185.0000 DA 
Toyota,Hilux,2005,226000km,Diesel,2.4,Manuelle, 235.0000 DA 
Nissan,Qashqai Visia,2017,145000km,Diesel,2.0 DCI 150ch 2WD,Automatique, 340.0000 DA 
Toyota,Yaris,2004,482000km,Essence,1.3 VVTI 86ch,Manuelle, 93.0000 DA 
Volkswagen,8 Active Golf,2022,,,,, 497.0000 DA 
Renault, 4 Clio GT Line,2019,113km,Diesel,,Manuelle, 300.0000 DA 
Fiat,Dikato,2023,,,,, 111.0000 DA 
JAC,J3,2012,,,,, 110.0000 DA 
Fiat,500 Fiat,2023,,,,, 275.0000 DA 
Renault,5 Clio equilibre,2023,,,,, 470.0000 DA 
Volkswagen,7 Golf R,2017,56000km,Essence,2.0 TSI 310ch DSG,Manuelle, 680.0000 DA 
Peugeot,Expert,2005,333333km,,1.9,Manuelle, 150.0000 DA 
Volkswagen,Carat Polo plus,2019,99000km,Essence,1.6 MPi 90ch,Manuelle, 358.0000 DA 
Great,Florid Wall,2012,232000km,GPL,1.5 VVT 105ch,Manuelle, 147.0000 DA 
BMW,5 Serie,2005,300000km,Diesel,525d 177ch,Manuelle, 135.0000 DA 
Renault,Kangoo,2005,400000km,Diesel,1.9 D 65ch,Manuelle, 82.0000 DA 
Land Rover,Evoque Range,2018,90000km,Diesel,2.2 SD4 - 2.2 D 190ch BVA,Automatique, 650.0000 DA 
Renault,3 Bose Megane,2016,162000km,Diesel,1.5 DCI 110ch,Manuelle, 250.0000 DA 
Peugeot,208,2014,293000km,Essence,1.2 VTI 82ch,Manuelle, 136.0000 DA 
Kia,Picanto Sportline,2017,195km,Essence,1.2 ess 84ch,Manuelle, 175.0000 DA 
Peugeot,2008 Allure,2008,23000km,Essence,,Manuelle, 440.0000 DA 
Peugeot,405,1996,5km,Diesel,1.9 D 71ch,Manuelle, 75.0000 DA 
Toyota,Sedan Yaris,2011,460000km,Essence,1.3 VVTI 87ch BVA,Manuelle, 217.0000 DA 
Seat,Leon,2014,249000km,Diesel,2.0 TDI 143ch,Manuelle, 270.0000 DA 
Peugeot,207 Allure,2012,250000km,GPL,1.4 ess 75ch,Manuelle, 165.0000 DA 
Peugeot,308 Allure,2021,98000km,Diesel,1.6 HDI 92ch,Manuelle, 390.0000 DA 
Volkswagen,150ch 8 AUTO BOITE GOLF Life,2021,,,,, 580.0000 DA 
Renault,2 Clio,2001,1111111km,Diesel,1.9 D 65ch,Manuelle, 86.0000 DA 
Dacia,Sandero,2017,223000km,Diesel,1.5 DCI 90ch,Manuelle, 240.0000 DA 
Great,C30 Wall,2016,388000km,Essence,1.5 VVT 105ch,Manuelle, 170.0000 DA 
Renault,5Rs Slien clio lein,2022,1700km,Diesel,"1,5",Manuelle, 493.0000 DA 
Audi,Line Pack Q3 S,2022,6500km,Diesel,2.0 TDI 177ch Quattro,Automatique, 12.9000 DA 
Nissan,Sunny,2010,399000km,GPL,1.6 ess 110ch,Manuelle, 135.0000 DA 
Toyota,Auris,2013,86500km,Essence,1.3 VVTI 101ch,Manuelle, 260.0000 DA 
Peugeot,2008 Allure,2008,,,,, 630.0000 DA 
Renault,(Utilitaire) Confort Kangoo,2014,300000km,Diesel,1.5 DCI 110ch,Manuelle, 123.0000 DA 
Renault, 4 Clio GT Line,2019,107000km,Diesel,0.9 tce 90 ch,Manuelle, 325.0000 DA 
Volkswagen,New R-Line Tiguan,2018,240km,Diesel,2.0 TDI 177ch DSG7,Automatique, 660.0000 DA 
Renault,Confort Kangoo,2021,84000km,Diesel,1.5 DCI 110ch,Manuelle, 320.0000 DA 
Volkswagen,6 Golf Match,2012,264000km,Diesel,1.6 TDI 105ch,Manuelle, 123.0000 DA 
Renault,Express,1993,350km,Diesel,1.9 D 55ch,Manuelle, 56.0000 DA 
Seat,#NAME?,2012,305000km,Essence,1.4 ess 85ch,Manuelle, 185.0000 DA 
Seat,Leon Style,2014,183000km,Diesel,2.0 TDI 110ch,Manuelle, 111.0000 DA 
Dacia,Sandero Stepway,2022,31500km,,1.5 DCI 90ch,, 11.0000 DA 
Volkswagen,7 ABT Golf,2013,239km,Diesel,143,Automatique, 250.0000 DA 
Renault,Safrane,1997,000km,Diesel,2.2 DT 115ch,Manuelle, 133.0000 DA 
Kia,Sorento,2006,,,,, 150.0000 DA 
Citroen,BX,1989,0000km,Essence,,Manuelle, 30.0000 DA 
Opel,Corsa,2008,327000km,Diesel,1.3 CDTI 90ch,Manuelle, 90.0000 DA 
Mazda,B1600,1983,,,,, 92.0000 DA 
Volkswagen,Jetta Life,2014,310000km,Diesel,2.0 TDI 110ch,Manuelle, 240.0000 DA 
Seat,Edition Ibiza Sport,2013,320000km,Essence,1.4 ess 85ch,Manuelle, 235.0000 DA 
Seat,FR15 Leon,2016,173km,Diesel,2.0 TDI 143ch,Manuelle, 320.0000 DA 
Kia,Sportage,2012,280000km,Diesel,2.0 CRDI 177ch,Manuelle, 235.0000 DA 
Volkswagen,Polo,2007,,Diesel,1.9 SDI 64ch,Manuelle, 65.0000 DA 
Kia,Cerato,2014,290km,GPL,1.6 DOHC D-CVVT 130CH,Automatique, 250.0000 DA 
Peugeot,Origin Partner,2012,345000km,Diesel,1.9 D 71ch,Manuelle, 180.0000 DA 
Seat,Fr Leon,2014,265000km,Diesel,2.0 TDI 143ch,, 270.0000 DA 
Volkswagen,Crafter,2013,,,,, 240.0000 DA 
BMW,M Pack Sport X3,2017,54000km,Diesel,xDrive 20d 190ch,Automatique, 780.0000 DA 
Citroen,Berlingo First,2010,192000km,Diesel,1.9 D 71ch,Manuelle, 190.0000 DA 
Citroen,1.2 92ch C C3 Citroen Series,2023,,,,, 380.0000 DA 
Nissan,4x4 Elegance Navara,2011,335000km,Diesel,2.5 DDTI 4x4 174ch,Manuelle, 190.0000 DA 
Renault,1 Megane,2001,446km,Diesel,1.9dti,Manuelle, 95.0000 DA 
Chery,QQ,2013,20000km,Essence,1.1 ess 68ch,Manuelle, 77.0000 DA 
Nissan,Primera,2003,,,,, 57.0000 DA 
