brand,model,year,kilometer,fuel,engine,transmission,price
Toyota, Corolla,1997.0,,,,, 52.0000 DA 
Renault, Express,1996.0,,,,, 52.0000 DA 
Suzuki, 800 Maruti,2009.0,100km,Essence,0.8 ess 47ch,Manuelle, 53.0000 DA 
Gili, Gili Ray ray,2009.0,,,,, 53.0000 DA 
Renault,1  Megane,1996.0,,Diesel,,Manuelle, 53.0000 DA 
Seat, FR Leon,2018.0,90000km,Diesel,2.0 TDI 143ch,Manuelle, 53.0000 DA 
Renault,1  Clio,1993.0,0000000km,Diesel,1.9,Manuelle, 53.0000 DA 
BMW, 3 Sport Serie,1998.0,300000km,Diesel,325tds,Manuelle, 53.0000 DA 
Renault,19,1996.0,,Diesel,,Manuelle, 53.0000 DA 
Suzuki, 800 Maruti,2004.0,000000km,Essence,0.8 ess 47ch,Manuelle, 53.0000 DA 
Citroen, 2 cv,1984.0,300000km,Essence,0.6 ess 29ch,Manuelle, 53.0000 DA 
Renault,1  Clio,1998.0,400km,Diesel,1.9,Manuelle, 53.0000 DA 
Renault,19,1993.0,0000km,Diesel,1.9 DT 93ch,Manuelle, 53.0000 DA 
Renault, 2 Clio,1999.0,,Diesel,1.9 D 65ch,Manuelle, 53.0000 DA 
Mercedes,126  280 Mercedes benz se,1983.0,11111111km,Diesel,5 ligne encien,Manuelle, 53.0000 DA 
Chery, A13A Fulwin,2008.0,200000km,Essence,1.5 ess 109ch,Manuelle, 53.0000 DA 
Renault,19,1995.0,550000km,Diesel,1.9,Manuelle, 53.0000 DA 
Renault, Twingo,1998.0,9999999km,Essence,1.2 ess 60ch,Manuelle, 53.0000 DA 
Citroen, Berlingo,1998.0,,Diesel,1.9 D 71ch,Manuelle, 53.0000 DA 
Volkswagen, Caddy Seat inca,2000.0,111111km,Diesel,1.9D simple,Manuelle, 53.0000 DA 
Renault,2  Clio,2002.0,320000km,Diesel,1.9,Manuelle, 53.0000 DA 
Sym, 3 Fidal Fidal3,2023.0,300km,Essence,150,Automatique, 53.0000 DA 
Renault, Campus Clio Facelift,2014.0,269000km,Essence,1.2 ess 16V 75ch,Manuelle, 53.0000 DA 
Renault, Kangoo,1998.0,956988km,Diesel,1.9 D 65ch,Manuelle, 53.0000 DA 
Peugeot,206,2000.0,111111km,Diesel,1.9 D 70ch,Manuelle, 53.0000 DA 
Renault,19  R,1998.0,0000km,Essence,1.4 energy,Manuelle, 53.0000 DA 
Renault,2  Megane,2003.0,350000km,Diesel,1.5 DCI 80ch,Manuelle, 53.0000 DA 
Chevrolet, 4 Aveo portes,2011.0,450km,GPL,,Manuelle, 53.0000 DA 
Suzuki, 800 Maruti,2013.0,145km,Essence,0.8 ess 47ch,Manuelle, 53.0000 DA 
Suzuki, 800 Maruti,2008.0,36000km,Essence,0.8 ess 47ch,Manuelle, 53.0000 DA 
Faw, 520 Lifan,2008.0,,Essence,,, 53.0000 DA 
Volkswagen, 2 Golf,1990.0,332000km,Essence,1.3 ess 55ch,Manuelle, 53.0000 DA 
Renault,1  Megane,2001.0,,,,, 53.0000 DA 
Suzuki, 800 Maruti,2006.0,0km,Essence,0.8 ess 47ch,Manuelle, 54.0000 DA 
Dacia, Duster,2022.0,53000km,Diesel,1.5 DCI 4X4 110ch,Manuelle, 54.0000 DA 
Suzuki, 800 Maruti,2007.0,,,0.8 ess 47ch,, 54.0000 DA 
Kia, Sornto ,2007.0,,,,, 54.0000 DA 
Faw, Xiali,2007.0,6000km,Essence,1.1,Manuelle, 54.0000 DA 
Fiat, Panda,2000.0,250000km,Essence,750 45ch,Manuelle, 54.0000 DA 
Citroen, Saxo,1997.0,515000km,Diesel,1.5 D 58ch,Manuelle, 54.0000 DA 
Suzuki, 800 Maruti,2005.0,,Essence,0.8 ess 47ch,Manuelle, 54.0000 DA 
Mercedes, 250D,1986.0,5000000km,Diesel,4,, 54.0000 DA 
Renault,1  Clio,1997.0,111111km,Diesel,1.9 D 65ch,Manuelle, 54.0000 DA 
Suzuki, 800 Maruti,2010.0,,Essence,,Manuelle, 54.0000 DA 
Chevrolet, Spark,2004.0,354km,Essence,1.0 ess 68ch,Manuelle, 54.0000 DA 
Renault,1  Clio,1997.0,123456789km,Diesel,1.9 D 65ch,Manuelle, 54.0000 DA 
Volkswagen, T3 Van,1986.0,,,,, 54.0000 DA 
BYD, F0,2011.0,,,,, 54.0000 DA 
Renault,1  Clio,1996.0,,Diesel,1.9 D 65ch,Manuelle, 55.0000 DA 
Mitsubishi, Bachi,1991.0,,,,, 55.0000 DA 
Citroen, C2,2005.0,28000km,Diesel,1.4 HDI 70ch,Manuelle, 55.0000 DA 
Alfa,165sw  Romeo,2001.0,,,,, 55.0000 DA 
Suzuki, 800 Maruti,2006.0,256km,Essence,0.8 ess 47ch,Manuelle, 55.0000 DA 
JMC, TFR,2003.0,,,,, 55.0000 DA 
Opel, Astra,2023.0,,,,, 55.0000 DA 
Suzuki, 800 Maruti,2003.0,127000km,Essence,0.8 ess 47ch,Manuelle, 55.0000 DA 
Volkswagen, Polo,1998.0,440000km,Essence,1.4 ess 60ch,, 55.0000 DA 
Peugeot,406,1998.0,,Diesel,1.9 DT 90ch,Manuelle, 55.0000 DA 
Renault,1  Clio,1997.0,111111km,Diesel,1.9 D 65ch,Manuelle, 55.0000 DA 
Volkswagen, Gol,2004.0,11111km,Essence,1,Manuelle, 55.0000 DA 
Daewoo, Nubira,1999.0,,Essence,1.6 ess 106ch,Manuelle, 55.0000 DA 
Peugeot,405,1993.0,300000km,Essence,,Manuelle, 55.0000 DA 
Renault,1  Clio,1995.0,1111km,GPL,1.8 ess 110ch,Manuelle, 55.0000 DA 
Peugeot, Bipper,2009.0,,,,, 55.0000 DA 
Volkswagen, Polo classique,2000.0,,Diesel,1.9Sdi,Manuelle, 55.0000 DA 
Volkswagen, Jetta,1990.0,123km,Essence,1.6 ess 75ch,Manuelle, 55.0000 DA 
Renault,1  Megane,1998.0,,Diesel,1.9 sampel,Manuelle, 55.0000 DA 
Hyundai, Getz,2010.0,120000km,,,Manuelle, 55.0000 DA 
Jeep, Limited Renegade,2022.0,,,,, 55.0000 DA 
Suzuki, 800 Maruti,2006.0,,Essence,0.8 ess 47ch,Manuelle, 55.0000 DA 
Kia, Picanto Star,2019.0,,,,, 55.0000 DA 
Renault,1  Clio,1998.0,,,1.4,Manuelle, 55.0000 DA 
Volkswagen, Polo,1990.0,36000km,Essence,,Manuelle, 55.0000 DA 
Citroen, Saxo,2000.0,11111km,Diesel,1.5 D 58ch,Manuelle, 55.0000 DA 
Peugeot,206,1999.0,00000000km,Diesel,,Manuelle, 55.0000 DA 
Chery, QQ,2008.0,209000km,Essence,0.8 ess 38ch,Manuelle, 55.0000 DA 
Renault,1  Clio,1992.0,99999km,Essence,Express,Manuelle, 55.0000 DA 
Dacia, Solenza,2004.0,,Diesel,1.9 D 63ch,Manuelle, 55.0000 DA 
Peugeot,106,2000.0,0858850km,Essence,1.4 ess 75ch,Manuelle, 55.0000 DA 
Land,109  III Rover Serie,1982.0,100km,Essence,2.25 - 2.3 ess 71ch,Manuelle, 55.0000 DA 
Renault,19,1995.0,,Diesel,,Manuelle, 55.0000 DA 
Renault, Express,1996.0,507000km,Diesel,1.9,Automatique, 55.0000 DA 
GAZ, BARAKI GPL Italien,2013.0,,,,, 55.0000 DA 
Fiat, Doblo,2001.0,300km,Diesel,1.9,Manuelle, 55.0000 DA 
Volkswagen, 2 Golf,1988.0,,Essence,1.8 ess 90ch,Manuelle, 55.0000 DA 
Fiat, Uno,2005.0,354000km,Essence,Fayar 1,, 55.0000 DA 
Suzuki, 800 Maruti,2009.0,100000km,Essence,0.8 ess 47ch,Manuelle, 55.0000 DA 
Great, 30 C C30 Wall,2012.0,000km,Essence,1.4,Manuelle, 55.0000 DA 
Fiat, Palio,2005.0,0km,Essence,1.2 ess 73ch,Manuelle, 55.0000 DA 
Faw, N5,2007.0,161000km,Essence,1.3 MT STD,Manuelle, 55.0000 DA 
Peugeot, 208gt Majmoula,2023.0,,Essence,3 cylindre turbo,Automatique, 55.0000 DA 
Audi,2.5  v6,2000.0,420000km,Diesel,V6,Manuelle, 55.0000 DA 
DFSK,2004  Mini,2004.0,120000km,GPL,1.1,Manuelle, 55.0000 DA 
Suzuki, 800 Maruti,2006.0,99000km,Essence,0.8 ess 47ch,Manuelle, 55.0000 DA 
Toyota, 4x2 Hilux LEGEND SC,2014.0,200000km,,2.5 D 4X2 102ch,Manuelle, 55.0000 DA 
Renault,  4 Clio GT Line,2019.0,18000km,Diesel,1.5 DCI 85ch,Manuelle, 55.0000 DA 
Renault,1  Clio,1997.0,,Diesel,1.9 D 65ch,Manuelle, 55.0000 DA 
Hafei, Yavuz motors,2005.0,08855588km,Essence,1,Manuelle, 55.0000 DA 
Chery, QQ,2012.0,165000km,Essence,1.1 ess 68ch,Manuelle, 55.0000 DA 
Faw, bus mini,2007.0,,GPL,,Manuelle, 55.0000 DA 
Renault,19,1993.0,00000km,Diesel,1.9 DT 93ch,Manuelle, 55.0000 DA 
Dacia, Solenza,2004.0,4444444km,Diesel,1.9 D 63ch,Manuelle, 55.0000 DA 
Geely, Ck,2008.0,280000km,GPL,1.3,Manuelle, 55.0000 DA 
Kia, Avila Tt,2000.0,250000km,GPL,1.3,Manuelle, 55.0000 DA 
Renault,19,1991.0,,Essence,1.4 ess 60ch,Manuelle, 55.0000 DA 
Dacia, Solenza,2004.0,,Diesel,1.9 D 63ch,Manuelle, 55.0000 DA 
Peugeot, 205 L8 simple,1995.0,,Diesel,1.8 D 60ch,Manuelle, 55.0000 DA 
Peugeot,505,1980.0,,GPL,,Manuelle, 55.0000 DA 
Volkswagen, 3 Golf,1994.0,287000km,Diesel,1.9 D 64ch,Manuelle, 55.0000 DA 
Peugeot,206,2001.0,00km,Diesel,1.9 D 70ch,Manuelle, 55.0000 DA 
Suzuki, 800 Maruti,2003.0,61686835km,Essence,0.8 ess 47ch,Manuelle, 55.0000 DA 
Renault,2  Clio,2000.0,11111km,Diesel,1.9 D 65ch,Manuelle, 55.0000 DA 
Suzuki, 800 Maruti,2008.0,,Essence,0.8 ess 47ch,Manuelle, 55.0000 DA 
Peugeot,405,1996.0,,Diesel,la 8,Manuelle, 55.0000 DA 
Peugeot,505,1987.0,11111111111111111111111km,Diesel,L7,Manuelle, 55.0000 DA 
Zotye, v-p,2015.0,48000km,Essence,1,Manuelle, 55.0000 DA 
Dacia, Solenza,2004.0,,Diesel,1.9 D 63ch,Manuelle, 55.0000 DA 
Opel, Astra,1999.0,400000km,Diesel,,Manuelle, 55.0000 DA 
Suzuki, 800 Maruti,2006.0,155555km,,0.8 ess 47ch,Manuelle, 55.0000 DA 
Suzuki, 800 Maruti,2004.0,,Essence,0.8 ess 47ch,Manuelle, 55.0000 DA 
Fiat, Punto,1999.0,,Essence,,Manuelle, 55.0000 DA 
Chana, Simple Star Truck cabine,2008.0,66666666km,Diesel,,Manuelle, 55.0000 DA 
Ford, Mondeo,1997.0,,Diesel,1.8 turbo,Manuelle, 55.0000 DA 
Suzuki, 800 Maruti,2012.0,300000km,Essence,0.8 ess 47ch,Manuelle, 55.0000 DA 
Hyundai, Atos Gls,1999.0,400km,,1.1,Manuelle, 55.0000 DA 
Citroen, C4,2005.0,283580km,Diesel,1.6 hdi 90ch,, 55.0000 DA 
DFM, 4w2 Dfac,2007.0,9999999km,GPL,Ford sierra 2.0L ess,Manuelle, 55.0000 DA 
Fiat, Palio,2001.0,350000km,Essence,1.2 ess 73ch,Manuelle, 55.0000 DA 
Renault,2  Clio,2000.0,11111111km,Diesel,1.9 D 65ch,Manuelle, 55.0000 DA 
Brilliance, V5,1998.0,1200km,Diesel,1.6 L 16V VVT,Manuelle, 55.0000 DA 
Peugeot,505,1990.0,,GPL,,Manuelle, 55.0000 DA 
Mazda, B1800,1983.0,000km,Essence,,Manuelle, 55.0000 DA 
Hafei, Harbin motors,2010.0,,Essence,,Manuelle, 55.0000 DA 
Suzuki, 800 Maruti,2009.0,,Essence,0.8 ess 47ch,Manuelle, 55.0000 DA 
Renault,25,1989.0,,GPL,2.0 ess 140ch,Manuelle, 55.0000 DA 
Renault,25,1989.0,,GPL,2.0 ess 140ch,Manuelle, 55.0000 DA 
Volkswagen, 3 Golf,1997.0,000km,Diesel,1.9 D 64ch,Manuelle, 55.0000 DA 
Kia, Confort LX Picanto,2019.0,127000km,Essence,1.2 ess 84ch BVA,Manuelle, 55.0000 DA 
Kia,,2000.0,,GPL,1.6,Manuelle, 55.0000 DA 
Suzuki, Alto STD,2007.0,300000km,Essence,0.8 ess 46ch,Manuelle, 55.0000 DA 
Fiat, Classic Punto,2002.0,291600km,Diesel,1.9 gtd,Manuelle, 55.0000 DA 
Faw, N5 Vita,2011.0,200000km,Essence,N5,Manuelle, 55.0000 DA 
Faw, N5 Vita,2011.0,200000km,Essence,N5,Manuelle, 55.0000 DA 
Suzuki, 800 Maruti,2003.0,000km,Essence,0.8 ess 47ch,Manuelle, 55.0000 DA 
Dacia, Duster FaceLift Laurate,2022.0,00km,Diesel,1.5 DCI 4X4 110ch,Automatique, 55.0000 DA 
Renault,1  Clio,1998.0,,Essence,1.4,Manuelle, 55.0000 DA 
Volkswagen, 2 Golf,1989.0,,Essence,1.3 ess 55ch,Manuelle, 55.0000 DA 
Renault,1  Clio,2000.0,500000km,Diesel,1.9,Manuelle, 55.0000 DA 
Renault,1  Clio,2000.0,500000km,Essence,1.9,Manuelle, 55.0000 DA 
Chery, A11,2006.0,183000km,Essence,1.4,Manuelle, 55.0000 DA 
Faw,1,2005.0,,GPL,1.1,Manuelle, 55.0000 DA 
Kia, Tewiner,2001.0,,Essence,,Manuelle, 55.0000 DA 
Chery, QQ,2007.0,565000km,Essence,0.8 ess 38ch,Manuelle, 55.0000 DA 
Peugeot,106,1999.0,470000km,Essence,1.4 ess 75ch,Manuelle, 55.0000 DA 
Suzuki, 800 Maruti,2008.0,15800km,Essence,0.8 ess 47ch,Manuelle, 55.0000 DA 
Foryota, Foryota,2004.0,280000km,Diesel,,Manuelle, 55.0000 DA 
Fiat, Seicento,2001.0,,Essence,,Manuelle, 55.0000 DA 
Renault,1  Clio,1995.0,,Diesel,1.9 D 65ch,Manuelle, 55.0000 DA 
Suzouki, Marouti,2007.0,,,,Manuelle, 55.0000 DA 
Renault,1  Clio,1994.0,11111km,GPL,1.4 ess 80ch,Manuelle, 55.0000 DA 
Daewoo, Matiz,2001.0,66666666km,Essence,0.8 ess 48 ch,Manuelle, 55.0000 DA 
Chana, Presto,2007.0,620000km,Essence,1'3,Manuelle, 55.0000 DA 
Chevrolet, Spark,2003.0,350000km,Essence,1.0 ess 68ch,Manuelle, 55.0000 DA 
Renault,2  Clio,2002.0,,Diesel,,Manuelle, 55.0000 DA 
Chana, Contenaire,2012.0,,Essence,,Manuelle, 55.0000 DA 
Renault, 2 Clio,1999.0,58850055km,Diesel,1.9 D 65ch,Manuelle, 55.0000 DA 
Renault, 2 Clio,1999.0,40000085km,Diesel,1.9 D 65ch,Manuelle, 55.0000 DA 
Peugeot,206,2000.0,300000km,Essence,1.4 ess 75ch,Manuelle, 55.0000 DA 
BMW, Bmw r80,1983.0,00km,Essence,,, 55.0000 DA 
Suzuki, Alto,2007.0,260000km,Essence,1.0 ess 68ch,Manuelle, 55.0000 DA 
Renault, Express,1988.0,2555555555km,Diesel,1.9,Manuelle, 55.0000 DA 
Renault,1  Megane,1996.0,1234564km,Diesel,1.9 D 65ch,Manuelle, 55.0000 DA 
Citroen, Xsara,1998.0,400000km,Diesel,,Manuelle, 55.0000 DA 
Opel, Corsa,1998.0,300000km,Diesel,1.7 D 60ch,Manuelle, 55.0000 DA 
Seat, Altea XL,2008.0,400000km,Diesel,2.0 TDI 140ch,Manuelle, 55.0000 DA 
Suzuki, 800 Maruti,2004.0,00000km,Essence,0.8 ess 47ch,Manuelle, 55.0000 DA 
Daewoo, Cielo,1999.0,,Essence,,Manuelle, 55.0000 DA 
Peugeot,206,2001.0,,Diesel,1.9 D 70ch,Manuelle, 55.0000 DA 
Fiat, Fiorino Vitr,1997.0,250000km,Essence,1.2,Manuelle, 55.0000 DA 
Kia, 5 Rio portes,2004.0,,GPL,,Manuelle, 55.0000 DA 
Citroen, C3,2002.0,111111km,Diesel,1.4 hdi,Manuelle, 55.0000 DA 
Hyundai, Accent,1998.0,,,1.3,Manuelle, 55.0000 DA 
Faw, Mini Xiali citadine,2006.0,160000km,Essence,1.1,Manuelle, 55.0000 DA 
Kia, EX Picanto,2018.0,53km,Essence,1.2 ess 84ch,Manuelle, 55.0000 DA 
Opel, Astra,2001.0,400000km,Diesel,1.7 DTI 16V 75ch,Manuelle, 55.0000 DA 
Citroen, Saxo,2001.0,,,,, 55.0000 DA 
Renault,2  Megane,2003.0,,,,, 55.0000 DA 
Peugeot,206,2006.0,,,,, 55.0000 DA 
Haima,1,2013.0,,,,, 55.0000 DA 
Peugeot,106,2002.0,,,,, 55.0000 DA 
Suzuki, Alto,2008.0,,,,, 55.0000 DA 
Peugeot, Partner,1997.0,,,,, 55.0000 DA 
Renault,1  Megane,1996.0,,,,, 55.0000 DA 
Suzuki, 800 Maruti,2009.0,,,,, 55.0000 DA 
Fiat, Sienna,2009.0,,,,, 55.0000 DA 
Opel, Tigra,1997.0,,,,, 55.0000 DA 
Renault,1  Clio,1998.0,,,,, 55.0000 DA 
Citroen, Berlingo,2000.0,,,,, 55.0000 DA 
Fiat, Punto,2001.0,,,,, 55.0000 DA 
Samond, Samand,2008.0,,,,, 55.0000 DA 
Chevrolet, 5 Optra portes,2008.0,,,,, 55.0000 DA 
Renault,1  Megane,1997.0,,,,, 55.0000 DA 
Ford, Bronco,1992.0,,,,, 55.0000 DA 
Citroen, Saxo,2003.0,,,,, 55.0000 DA 
Chana,2  Star,2010.0,,,,, 55.0000 DA 
Opel, Astra,2001.0,,,,, 55.0000 DA 
Opel, Astra,2005.0,,,,, 55.0000 DA 
Renault,2  Clio,2000.0,,,,, 55.0000 DA 
Chevrolet, 5 Optra portes,2006.0,,,,, 55.0000 DA 
Renault,1  Megane,1998.0,,,,, 55.0000 DA 
Renault, Scenic,1999.0,,,,, 55.0000 DA 
Volkswagen, 3 Polo,2000.0,,,,, 55.0000 DA 
Suzuki, 800 Maruti,2010.0,,,,, 55.0000 DA 
Zotye,1  Nomad,2007.0,,,,, 55.0000 DA 
Opel, Astra,2000.0,43899km,Diesel,1.7 DTI 16V 75ch,Manuelle, 56.0000 DA 
Peugeot,405,1993.0,,GPL,,Manuelle, 56.0000 DA 
Renault,1  Megane,1999.0,111111km,Diesel,1.9 D 65ch,Manuelle, 56.0000 DA 
Suzuki, Alto,2009.0,310000km,0.8 ess 46ch,,, 56.0000 DA 
Suzuki, 800 Maruti,2007.0,11111km,Essence,0.8 ess 47ch,Manuelle, 56.0000 DA 
Mazda,,1984.0,,GPL,,Manuelle, 56.0000 DA 
Lifan, 520 LX,2009.0,216km,Essence,1.3 ess 65ch,Manuelle, 56.0000 DA 
Hyundai, Accent GLS,1999.0,111111km,GPL,1.5,Manuelle, 56.0000 DA 
Suzuki, Maruti Zen,2002.0,,Essence,1.0 ess 68ch,Manuelle, 56.0000 DA 
Suzuki, 800 Maruti,2005.0,0000km,Essence,0.8 ess 47ch,Manuelle, 56.0000 DA 
Hafei, Contenair motors,2010.0,170000km,Essence,,Manuelle, 56.0000 DA 
Daihatsu, Charade,2007.0,1111km,Essence,1.3,Manuelle, 56.0000 DA 
Chery, QQ,2009.0,273000km,Essence,1.1 ess 68ch,Manuelle, 56.0000 DA 
Maruti, 9/10 Maruti,2008.0,00km,Essence,8,Manuelle, 56.0000 DA 
Faw, Ixzaili,2010.0,750.0km,Essence,1.1,Manuelle, 56.0000 DA 
Renault, 5 Super,1986.0,00000km,GPL,1.4 GTS 72ch,Manuelle, 56.0000 DA 
Citroen, Xsara,2003.0,400000km,Diesel,La 7,Manuelle, 56.0000 DA 
Renault,2  Clio,2002.0,111111km,Diesel,1.9,Manuelle, 56.0000 DA 
Citroen, Saxo,1998.0,111km,Essence,1.4 ess 75ch,Manuelle, 56.0000 DA 
Volkswagen, Jetta,1986.0,11111km,Essence,,Manuelle, 56.0000 DA 
Chery, QQ,2013.0,,,,, 56.0000 DA 
Citroen, C3,2003.0,,,,, 56.0000 DA 
Peugeot,307,2002.0,,,,, 56.0000 DA 
Chery, QQ,2009.0,,Essence,1.1 ess 68ch,Manuelle, 57.0000 DA 
Opel, Corsa,2002.0,11111km,Essence,1.2 ess 16V 75ch,Manuelle, 57.0000 DA 
Peugeot,403,1960.0,55555km,Essence,1.3 ess 47ch,Manuelle, 57.0000 DA 
Suzuki, Maruti Zen,2005.0,,Essence,1.0 ess 68ch,Manuelle, 57.0000 DA 
Suzuki, 800 Maruti,2007.0,0000km,Essence,Mahtot jdid,Manuelle, 57.0000 DA 
Renault,1  Clio,1997.0,300000km,Diesel,1.9 D 65ch,Manuelle, 57.0000 DA 
Mitsubishi, Galant,1992.0,11111111km,GPL,1.8,Manuelle, 57.0000 DA 
Renault,1  Clio,1996.0,480000km,Essence,1.2 ess 60ch,Manuelle, 57.0000 DA 
Suzuki, 800 Maruti,2005.0,,Essence,0.8 ess 47ch,Manuelle, 57.0000 DA 
Renault, Express,1996.0,388000km,Diesel,1.9 D 65ch,Manuelle, 57.0000 DA 
Chery, QQ,2008.0,102000km,Essence,1.1 ess 68ch,Automatique, 57.0000 DA 
Maruti, Maruti,2007.0,222km,Essence,0.8,Manuelle, 57.0000 DA 
Renault,11  R d,1983.0,7777777km,Essence,exprass,Manuelle, 57.0000 DA 
Suzuki, 800 Maruti,2009.0,99999km,Essence,0.8 ess 47ch,Manuelle, 57.0000 DA 
Suzuki, 800 Maruti,2008.0,95000km,Essence,0.8 ess 47ch,Manuelle, 57.0000 DA 
Hafei, Herbin Minibus motors,2008.0,75000km,GPL,,Manuelle, 57.0000 DA 
Suzuki, 800 Maruti,2012.0,93000km,Essence,,Manuelle, 57.0000 DA 
Maruti, 800 Maruti,2007.0,123km,Essence,0.8,Manuelle, 57.0000 DA 
Jetta, Jetta,1990.0,0km,90,,Manuelle, 57.0000 DA 
Renault,2  Clio,2001.0,360000km,Diesel,1.9 D 65ch,Manuelle, 57.0000 DA 
2008,,2008.0,170km,Diesel,,, 57.0000 DA 
Renault,1  Clio,1998.0,,GPL,Express 76,Manuelle, 57.0000 DA 
Volkswagen, 3 Golf,1992.0,222222km,Diesel,1.9 D 64ch,Manuelle, 57.0000 DA 
Volkswagen, 2 Golf,1989.0,0000km,Essence,1.8 ess 90ch,Manuelle, 57.0000 DA 
Renault, 2 Clio,1999.0,00km,Diesel,1.9 D 65ch,Manuelle, 57.0000 DA 
Suzuki, 800 Maruti,2008.0,,Essence,0.8 ess 47ch,Manuelle, 57.0000 DA 
Daewoo, Nubira,1998.0,620000km,GPL,1.5,Manuelle, 57.0000 DA 
Suzuki, 800 Maruti,2007.0,,Essence,0.8 ess 47ch,Manuelle, 57.0000 DA 
Land, Land Rover,1989.0,,Essence,,Manuelle, 57.0000 DA 
Daihatsu, Charade,2005.0,,,,, 57.0000 DA 
Peugeot, Partner,1998.0,,,,, 57.0000 DA 
Geely, CK GL,2010.0,,,,, 57.0000 DA 
Iran, Khodro Samand,2008.0,,,,, 57.0000 DA 
Volkswagen, Gol,2005.0,,,,, 57.0000 DA 
Peugeot,206,2006.0,,,,, 57.0000 DA 
Volkswagen, Polo,1996.0,111111km,Essence,1.4 ess 60ch,Manuelle, 58.0000 DA 
Renault,1  Clio,1997.0,290000km,Diesel,1.9 D 65ch,Manuelle, 58.0000 DA 
Fiat, Siena,2005.0,200km,Essence,1.2,Manuelle, 58.0000 DA 
Daihatsu, Charade,2004.0,33km,Essence,1.3,Manuelle, 58.0000 DA 
Renault,1  Megane,2000.0,1km,Diesel,1.9 DTI 100ch,Manuelle, 58.0000 DA 
Chana, Original Presto,2008.0,,,,, 58.0000 DA 
Volkswagen, 2 Golf,1988.0,350000km,GPL,1.8 ess 90ch,Manuelle, 58.0000 DA 
Peugeot, Origin Partner,1999.0,,Diesel,1.9 D 71ch,Manuelle, 58.0000 DA 
Daewoo, Cielo,2001.0,238075km,GPL,1.5 ess 75ch,Manuelle, 58.0000 DA 
Renault,2  Clio,2001.0,,Diesel,1.9,Manuelle, 58.0000 DA 
Chevrolet, 4 Optra aveo chevrolet moteurs portes,2005.0,,GPL,1.6 ess 16V 109ch,Manuelle, 58.0000 DA 
Daewoo, Nubira,1999.0,200000km,Essence,1.6 ess 106ch,Manuelle, 58.0000 DA 
Dacia, Solenza,2004.0,350000km,Diesel,1.9 D 63ch,Manuelle, 58.0000 DA 
Maruti, Maruti,2007.0,,Essence,,Manuelle, 58.0000 DA 
Suzuki, 800 Maruti,2008.0,0km,Essence,0.8 ess 47ch,Manuelle, 58.0000 DA 
Renault,1  Megane,1999.0,00000000km,Diesel,1.9 D 65ch,Manuelle, 58.0000 DA 
Peugeot,405,1990.0,,GPL,,Manuelle, 58.0000 DA 
Peugeot,309,1988.0,55555km,GPL,,Manuelle, 58.0000 DA 
Renault,1  Megane,1996.0,350000km,Diesel,1.9 D 65ch,Manuelle, 58.0000 DA 
Daewoo, Nubira,1999.0,,GPL,,Manuelle, 58.0000 DA 
Suzuki, Alto,2009.0,,,,, 58.0000 DA 
Suzuki, 800 Maruti,2012.0,229km,Essence,0.8 ess 47ch,Manuelle, 58.0000 DA 
Peugeot, Expert,1997.0,,Diesel,La8 simple,Manuelle, 58.0000 DA 
Daewoo, Cielo,1997.0,,GPL,1.5 ess 90ch,Manuelle, 58.0000 DA 
Lifan,520,2008.0,11km,Essence,1.3,Manuelle, 58.0000 DA 
Renault,1  Megane,1998.0,1111111km,Diesel,1.9 D 65ch,Manuelle, 58.0000 DA 
Fiat, Siena,2005.0,460000km,Essence,1.2,Manuelle, 58.0000 DA 
Volkswagen, 3 Golf,1993.0,300km,Essence,1.6 ess 75ch,Manuelle, 58.0000 DA 
Renault,1  Megane,1995.0,362800km,Diesel,1.9d,Manuelle, 58.0000 DA 
Volkswagen, 2 Golf,1989.0,0000km,Diesel,1.6 TD 70ch,Manuelle, 58.0000 DA 
Peugeot,405,1993.0,11111km,Diesel,8,Manuelle, 58.0000 DA 
Renault,2  Clio,2000.0,,,,, 58.0000 DA 
Hyundai, Atos GL,2000.0,,,,, 58.0000 DA 
Renault, Kangoo,2001.0,,,,, 58.0000 DA 
Dacia, Solenza,2005.0,,,,, 58.0000 DA 
Renault,25,1992.0,,,,, 58.0000 DA 
Chery, QQ,2012.0,,,,, 58.0000 DA 
Citroen, C3,2002.0,,,,, 58.0000 DA 
Chana, Chana alsvin,2011.0,,,,, 58.0000 DA 
Rover,45,1999.0,,,,, 58.0000 DA 
Renault,1  Clio,1996.0,420000km,GPL,1.4 ess 80ch,Manuelle, 59.0000 DA 
Chery, QQ,2015.0,20000km,Essence,1.1 ess 68ch,Manuelle, 59.0000 DA 
Faw, N5,2006.0,170km,Essence,1.1,Manuelle, 59.0000 DA 
Renault,1  Megane,1998.0,1111km,Diesel,1.9 D 65ch,Manuelle, 59.0000 DA 
Daewoo, Cielo,1998.0,3333km,Essence,1.5 ess 90ch,Manuelle, 59.0000 DA 
Suzuki, 800 Maruti,2005.0,480000km,Essence,0.8 ess 47ch,Manuelle, 59.0000 DA 
Daewoo, Nubira,1999.0,,Essence,2.0 ess 133ch,Manuelle, 59.0000 DA 
Hyundai, Prestige Tucson,2018.0,84000km,Diesel,2.0 CRDI 4WD 184ch,Automatique, 59.0000 DA 
Suzuki, 800 Maruti,2012.0,,Essence,0.8 ess 47ch,Manuelle, 59.0000 DA 
Daewoo, Matiz,1999.0,,Essence,90s,Manuelle, 59.0000 DA 
