brand,model,year,kilometer,engine,transmission,fuel,nb_of_doors,price,cylinder,engine_size,horsepower
Nissan,Murano SL AWD,2023,"7,144",260 hp 3.5L V6,7-Speed CVT,Gasoline,4 doors,"$29,995",6,3.5L,260 hp
Nissan,Murano S AWD,2017,"92,577",260 hp 3.5L V6,7-Speed CVT,Gasoline,4 doors,"$13,999",6,3.5L,260 hp
Nissan,Rogue S AWD,2021,"26,357",181 hp 2.5L I4,8-Speed CVT,Gasoline,4 doors,"$17,995",4,2.5L,181 hp
Nissan,Rogue Platinum FWD,2021,"76,000",181 hp 2.5L I4,8-Speed CVT,Gasoline,4 doors,"$20,500",4,2.5L,181 hp
Nissan,Rogue SV AWD,2021,"39,789",181 hp 2.5L I4,8-Speed CVT,Gasoline,4 doors,"$18,995",4,2.5L,181 hp
Nissan,Rogue SV AWD,2021,"19,017",181 hp 2.5L I4,8-Speed CVT,Gasoline,4 doors,"$21,935",4,2.5L,181 hp
Nissan,Frontier SV Crew Cab 4WD,2021,"50,114",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$21,940",6,3.8L,310 hp
Nissan,Titan S Crew Cab 4WD,2021,"66,728",400 hp 5.6L V8,9-Speed Automatic,Gasoline,4 doors,"$24,311",8,5.6L,400 hp
Nissan,Frontier S Crew Cab 4WD,2022,"27,346",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$25,999",6,3.8L,310 hp
Nissan,Titan SV Crew Cab RWD,2020,"43,718",400 hp 5.6L V8,9-Speed Automatic,Gasoline,4 doors,"$29,300",8,5.6L,400 hp
Nissan,Frontier SV Crew Cab RWD,2022,"16,394",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$26,995",6,3.8L,310 hp
Nissan,Frontier SV King Cab 4WD,2022,"27,230",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$27,485",6,3.8L,310 hp
Nissan,Pathfinder Platinum 4WD,2022,"34,404",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$33,988",6,3.5L,284 hp
Nissan,Frontier PRO-X Crew Cab RWD,2022,"31,012",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$30,495",6,3.8L,310 hp
Nissan,Titan SV Crew Cab RWD,2021,"60,396",400 hp 5.6L V8,9-Speed Automatic,Gasoline,4 doors,"$27,995",8,5.6L,400 hp
Nissan,Frontier SV Crew Cab RWD,2021,"21,254",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$21,485",6,3.8L,310 hp
Nissan,Pathfinder SL FWD,2023,"16,126",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$33,736",6,3.5L,284 hp
Nissan,Titan PRO-4X Crew Cab 4WD,2021,"35,607",400 hp 5.6L V8,9-Speed Automatic,Gasoline,4 doors,"$38,999",8,5.6L,400 hp
Nissan,Titan PRO-4X Crew Cab 4WD,2020,"46,904",400 hp 5.6L V8,9-Speed Automatic,Gasoline,4 doors,"$34,969",8,5.6L,400 hp
Nissan,Frontier SV Crew Cab LB 4WD,2022,"6,238",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$31,200",6,3.8L,310 hp
Nissan,Pathfinder S 4WD,2022,"19,842",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$28,276",6,3.5L,284 hp
Nissan,Titan SV Crew Cab RWD,2021,"52,223",400 hp 5.6L V8,9-Speed Automatic,Gasoline,4 doors,"$24,425",8,5.6L,400 hp
Nissan,Pathfinder SV 4WD,2022,"60,094",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$26,389",6,3.5L,284 hp
Nissan,Frontier PRO-4X Crew Cab 4WD,2022,"15,070",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$35,900",6,3.8L,310 hp
Nissan,Titan SL Crew Cab 4WD,2020,"63,980",400 hp 5.6L V8,9-Speed Automatic,Gasoline,4 doors,"$33,998",8,5.6L,400 hp
Nissan,Pathfinder SL 4WD,2023,"14,832",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$36,900",6,3.5L,284 hp
Nissan,Frontier S Crew Cab 4WD,2022,"13,072",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$28,891",6,3.8L,310 hp
Nissan,Frontier S Crew Cab 4WD,2023,"10,555",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$31,195",6,3.8L,310 hp
Nissan,Frontier S Crew Cab 4WD,2022,"55,326",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$25,991",6,3.8L,310 hp
Nissan,Titan PRO-4X Crew Cab 4WD,2021,"20,274",400 hp 5.6L V8,9-Speed Automatic,Gasoline,4 doors,"$38,999",8,5.6L,400 hp
Nissan,Pathfinder SL 4WD,2022,"27,595",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$34,000",6,3.5L,284 hp
Nissan,Pathfinder SV 4WD,2022,"50,803",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$28,000",6,3.5L,284 hp
Nissan,Frontier SV Crew Cab 4WD,2022,"40,680",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$29,020",6,3.8L,310 hp
Nissan,Titan SL Crew Cab 4WD,2020,"77,000",400 hp 5.6L V8,9-Speed Automatic,Gasoline,4 doors,"$31,495",8,5.6L,400 hp
Nissan,Frontier PRO-X Crew Cab RWD,2022,"24,765",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$33,990",6,3.8L,310 hp
Nissan,Frontier PRO-4X Crew Cab 4WD,2023,"8,912",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$38,240",6,3.8L,310 hp
Nissan,Pathfinder SL 4WD,2022,"58,606",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$30,400",6,3.5L,284 hp
Nissan,Frontier SV Crew Cab RWD,2023,"12,953",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$25,580",6,3.8L,310 hp
Nissan,Pathfinder SL FWD,2024,"17,600",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$40,999",6,3.5L,284 hp
Nissan,Pathfinder Rock Creek 4WD,2023,"16,778",295 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$37,535",6,3.5L,295 hp
Nissan,Frontier SV Crew Cab 4WD,2022,"53,532",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$27,500",6,3.8L,310 hp
Nissan,Frontier SV Crew Cab 4WD,2021,"35,277",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$26,995",6,3.8L,310 hp
Nissan,Pathfinder SL 4WD,2022,"15,641",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$35,500",6,3.5L,284 hp
Nissan,Titan SV Crew Cab RWD,2022,"50,610",400 hp 5.6L V8,9-Speed Automatic,Gasoline,4 doors,"$27,999",8,5.6L,400 hp
Nissan,Frontier PRO-4X Crew Cab 4WD,2023,"3,391",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$38,974",6,3.8L,310 hp
Nissan,Titan XD PRO-4X Crew Cab 4WD,2023,"22,454",400 hp 5.6L V8,9-Speed Automatic,Gasoline,4 doors,"$46,879",8,5.6L,400 hp
Nissan,Pathfinder SV FWD,2022,"15,944",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$32,998",6,3.5L,284 hp
Nissan,Titan SV Crew Cab 4WD,2022,"13,492",400 hp 5.6L V8,9-Speed Automatic,Gasoline,4 doors,"$35,995",8,5.6L,400 hp
Nissan,Frontier PRO-X Crew Cab RWD,2023,932,310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$35,391",6,3.8L,310 hp
Nissan,Frontier SV Crew Cab 4WD,2023,"15,748",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$32,227",6,3.8L,310 hp
Nissan,Frontier S Crew Cab RWD,2022,"11,127",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$27,759",6,3.8L,310 hp
Nissan,Pathfinder Platinum 4WD,2023,"21,101",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$40,977",6,3.5L,284 hp
Nissan,Frontier SV Crew Cab 4WD,2023,"15,780",310 hp 3.8L V6,9-Speed Automatic,Gasoline,4 doors,"$30,995",6,3.8L,310 hp
Nissan,Pathfinder Platinum FWD,2023,"10,021",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$39,998",6,3.5L,284 hp
Nissan,Pathfinder SL FWD,2023,"20,814",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$34,500",6,3.5L,284 hp
Nissan,Pathfinder Platinum 4WD,2023,"10,400",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$43,900",6,3.5L,284 hp
Nissan,Pathfinder Platinum FWD,2023,"19,967",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$39,945",6,3.5L,284 hp
Nissan,Titan Platinum Reserve Crew Cab 4WD,2023,"8,626",400 hp 5.6L V8,9-Speed Automatic,Gasoline,4 doors,"$45,995",8,5.6L,400 hp
Nissan,Pathfinder Platinum 4WD,2023,"6,491",284 hp 3.5L V6,9-Speed Automatic,Gasoline,4 doors,"$44,200",6,3.5L,284 hp
Nissan,Frontier PRO-X Crew Cab RWD,2024,798,310 hp 3.8L V6,9-Speed Automatic Overdrive,Gasoline,4 doors,"$35,996",6,3.8L,310 hp
Nissan,LEAF SV Plus FWD,2022,"16,299",Electric,Automatic,Electric,4 doors,"$16,595",electric,,
Nissan,Pathfinder SV FWD,2022,"46,068",284 hp 3.5L V6,Automatic,Gasoline,4 doors,"$23,960",6,3.5L,284 hp
Nissan,Rogue Platinum AWD,2022,"16,610",201 hp 1.5L I3,Automatic,Gasoline,4 doors,"$26,500",3,1.5L,201 hp
Nissan,Rogue SV FWD,2023,"18,011",201 hp 1.5L I3,Automatic,Gasoline,4 doors,"$21,500",3,1.5L,201 hp
Nissan,Sentra SR FWD,2019,"109,554",124 hp 1.8L I4,Automatic,Gasoline,4 doors,"$11,800",4,1.8L,124 hp
Nissan,Rogue SV AWD,2018,"28,373",170 hp 2.5L I4,Automatic,Gasoline,4 doors,"$14,694",4,2.5L,170 hp
Nissan,Murano SL AWD,2009,"109,000",265 hp 3.5L V6,Automatic,Gasoline,4 doors,"$5,999",6,3.5L,265 hp
Nissan,Rogue SL AWD,2016,"35,763",170 hp 2.5L I4,Automatic,Gasoline,4 doors,"$14,995",4,2.5L,170 hp
Nissan,LEAF SV,2015,"31,993",Electric,Automatic,Electric,4 doors,"$8,800",electric,,
Nissan,LEAF SL,2018,"20,439",Electric,Automatic,Electric,4 doors,"$12,000",electric,,
Nissan,Rogue SV FWD,2018,"87,653",170 hp 2.5L I4,Automatic,Gasoline,4 doors,"$12,995",4,2.5L,170 hp
Nissan,Sentra SV FWD,2021,"60,757",149 hp 2L I4,Automatic,Gasoline,4 doors,"$11,900",4,2L,149 hp
Nissan,Versa Note SR,2015,"105,491",109 hp 1.6L I4,Automatic,Gasoline,4 doors,"$7,995",4,1.6L,109 hp
Nissan,Quest 3.5 LE,2014,"80,973",260 hp 3.5L V6,Automatic,Gasoline,4 doors,"$14,000",6,3.5L,260 hp
Nissan,Altima 2.5 S FWD,2023,"2,588",188 hp 2.5L I4,Automatic,Gasoline,4 doors,"$24,998",4,2.5L,188 hp
Nissan,Rogue SV FWD,2023,"15,436",201 hp 1.5L I3,Automatic,Gasoline,4 doors,"$23,889",3,1.5L,201 hp
Nissan,Altima 2.5 SV FWD,2022,"27,518",188 hp 2.5L I4,Automatic,Gasoline,4 doors,"$15,999",4,2.5L,188 hp
Nissan,Altima 2.5 SR AWD,2021,"61,262",182 hp 2.5L I4,Automatic,Gasoline,4 doors,"$14,999",4,2.5L,182 hp
Nissan,Titan SV Crew Cab RWD,2022,"42,468",400 hp 5.6L V8,Automatic,Gasoline,4 doors,"$24,880",8,5.6L,400 hp
Nissan,370Z Touring,2013,"98,685",332 hp 3.7L V6,Automatic,Gasoline,2 doors,"$17,999",6,3.7L,332 hp
Nissan,Altima 2.5 S FWD,2022,"31,804",188 hp 2.5L I4,Automatic,Gasoline,4 doors,"$18,189",4,2.5L,188 hp
Nissan,Frontier SV Crew Cab 4WD,2022,"37,925",310 hp 3.8L V6,Automatic,Gasoline,4 doors,"$23,989",6,3.8L,310 hp
Nissan,Titan XD Platinum Reserve Crew Cab 4WD,2016,"127,974",310 hp 5L V8 Diesel,Automatic,Diesel,4 doors,"$22,990",8,5L,310 hp
Nissan,Rogue SV,2013,"119,000",170 hp 2.5L I4,Automatic,Gasoline,4 doors,"$8,880",4,2.5L,170 hp
Nissan,Frontier S King Cab,2017,"65,365",152 hp 2.5L I4,Automatic,Gasoline,4 doors,"$13,997",4,2.5L,152 hp
Nissan,NV Cargo 3500 HD SV,2017,"147,243",375 hp 5.6L V8,Automatic,Gasoline,3 doors,"$15,988",8,5.6L,375 hp
Nissan,Murano Platinum Edition AWD,2013,"164,775",260 hp 3.5L V6,Automatic,Gasoline,4 doors,"$7,999",6,3.5L,260 hp
Nissan,Frontier PRO-4X Crew Cab 4WD,2015,"54,350",261 hp 4L V6,Automatic,Gasoline,4 doors,"$22,497",6,4L,261 hp
Nissan,Armada SL 4WD,2021,"59,417",400 hp 5.6L V8,Automatic,Gasoline,4 doors,"$26,999",8,5.6L,400 hp
Nissan,Frontier SL Crew Cab 4WD,2011,"157,059",261 hp 4L V6,Automatic,Gasoline,4 doors,"$9,900",6,4L,261 hp
Nissan,LEAF SV,2016,"61,813",Electric,Automatic,Electric,4 doors,"$6,999",electric,,
Nissan,Frontier SV V6 Crew Cab 4WD,2019,"49,500",261 hp 4L V6,Automatic,Gasoline,4 doors,"$21,995",6,4L,261 hp
Nissan,Versa 1.6 SV,2016,"74,137",109 hp 1.6L I4,Automatic,Gasoline,4 doors,"$9,995",4,1.6L,109 hp
Nissan,Versa 1.6 SV,2016,"117,396",109 hp 1.6L I4,Automatic,Gasoline,4 doors,"$6,995",4,1.6L,109 hp
Nissan,Maxima SL FWD,2020,"27,912",300 hp 3.5L V6,Automatic,Gasoline,4 doors,"$21,340",6,3.5L,300 hp
Nissan,Murano SL AWD,2016,"61,837",260 hp 3.5L V6,Automatic,Gasoline,4 doors,"$13,795",6,3.5L,260 hp
Nissan,LEAF SV FWD,2019,"41,066",Electric,Automatic,Electric,4 doors,"$11,000",electric,,
Nissan,Frontier Desert Runner Crew Cab,2014,"127,126",261 hp 4L V6,Automatic,Gasoline,4 doors,"$13,995",6,4L,261 hp
Nissan,Pathfinder S 4WD,2020,"41,342",284 hp 3.5L V6,Automatic,Gasoline,4 doors,"$16,999",6,3.5L,284 hp
Nissan,Pathfinder S 4WD,2014,"88,839",260 hp 3.5L V6,Automatic,Gasoline,4 doors,"$7,995",6,3.5L,260 hp
Nissan,LEAF SV Plus FWD,2022,"18,016",Electric,Automatic,Electric,4 doors,"$17,300",electric,,
Nissan,Armada Platinum,2017,"106,674",390 hp 5.6L V8,Automatic,Gasoline,4 doors,"$19,473",8,5.6L,390 hp
Nissan,Versa SV FWD,2020,"30,982",122 hp 1.6L I4,Automatic,Gasoline,4 doors,"$15,900",4,1.6L,122 hp
Nissan,Rogue Sport SV AWD,2021,"26,965",141 hp 2L I4,Automatic,Gasoline,4 doors,"$20,189",4,2L,141 hp
Nissan,Frontier SL Crew Cab LWB 4WD,2016,"72,253",261 hp 4L V6,Automatic,Gasoline,4 doors,"$20,880",6,4L,261 hp
Nissan,Altima 2.5 SV,2017,"129,720",182 hp 2.5L I4,Automatic,Gasoline,4 doors,"$6,981",4,2.5L,182 hp
Nissan,Maxima SL FWD,2018,"74,012",300 hp 3.5L V6,Automatic,Gasoline,4 doors,"$16,896",6,3.5L,300 hp
Nissan,Rogue SV AWD,2017,"60,593",170 hp 2.5L I4,Automatic,Gasoline,4 doors,"$15,189",4,2.5L,170 hp
Nissan,Rogue S AWD,2013,"131,008",170 hp 2.5L I4,Automatic,Gasoline,4 doors,"$6,695",4,2.5L,170 hp
Nissan,Rogue SV AWD,2012,"112,733",170 hp 2.5L I4,Automatic,Gasoline,4 doors,"$6,499",4,2.5L,170 hp
Nissan,Frontier S Crew Cab 4WD,2022,"18,778",310 hp 3.8L V6,Automatic,Gasoline,4 doors,"$25,995",6,3.8L,310 hp
Nissan,Rogue SV AWD,2023,"15,465",201 hp 1.5L I3,Automatic,Gasoline,4 doors,"$24,589",3,1.5L,201 hp
Nissan,NV200 S FWD,2019,"88,719",131 hp 2L I4,Automatic,Gasoline,4 doors,"$15,995",4,2L,131 hp
Nissan,Rogue SV AWD,2021,"27,151",181 hp 2.5L I4,Automatic,Gasoline,4 doors,"$24,169",4,2.5L,181 hp
Nissan,Rogue SL FWD,2017,"111,641",170 hp 2.5L I4,Automatic,Gasoline,4 doors,"$12,000",4,2.5L,170 hp
Nissan,Sentra SV FWD,2022,"36,683",149 hp 2L I4,Automatic,Gasoline,4 doors,"$18,994",4,2L,149 hp
Nissan,Altima 2.5 SV FWD,2021,"79,399",182 hp 2.5L I4,Automatic,Gasoline,4 doors,"$16,289",4,2.5L,182 hp
Nissan,Kicks SR FWD,2020,"26,110",122 hp 1.6L I4,Automatic,Gasoline,4 doors,"$15,750",4,1.6L,122 hp
Nissan,Rogue SV,2013,"70,862",170 hp 2.5L I4,Automatic,Gasoline,4 doors,"$8,458",4,2.5L,170 hp
Nissan,Murano SL AWD,2021,"25,537",260 hp 3.5L V6,Automatic,Gasoline,4 doors,"$26,289",6,3.5L,260 hp
Nissan,Rogue Sport S AWD,2022,"13,388",141 hp 2L I4,Automatic,Gasoline,4 doors,"$20,989",4,2L,141 hp
Nissan,Altima 2.5 S FWD,2022,"29,251",188 hp 2.5L I4,Automatic,Gasoline,4 doors,"$19,189",4,2.5L,188 hp
Nissan,Rogue SV AWD,2020,"26,213",170 hp 2.5L I4,Automatic,Gasoline,4 doors,"$20,289",4,2.5L,170 hp
Nissan,LEAF SV FWD,2022,"19,943",Electric,Automatic,Electric,4 doors,"$13,900",electric,,
Nissan,Rogue S,2014,"110,006",170 hp 2.5L I4,Automatic,Gasoline,4 doors,"$6,889",4,2.5L,170 hp
Nissan,Frontier 4 Dr SE King Cab SB,2005,"135,688",265 hp 4L V6,Automatic,Gasoline,4 doors,"$7,995",6,4L,265 hp
Nissan,Pathfinder SL 4WD,2015,"103,861",260 hp 3.5L V6,Automatic,Gasoline,4 doors,"$9,995",6,3.5L,260 hp
Nissan,Maxima S,2011,"121,065",290 hp 3.5L V6,Automatic,Gasoline,4 doors,"$7,999",6,3.5L,290 hp
Nissan,Titan SV Crew Cab 4WD,2017,"92,185",390 hp 5.6L V8,Automatic,Gasoline,4 doors,"$18,998",8,5.6L,390 hp
Nissan,Frontier SV V6 Crew Cab 4WD,2019,"108,391",261 hp 4L V6,Automatic,Gasoline,4 doors,"$19,449",6,4L,261 hp
Nissan,350Z Base,2006,"127,487",300 hp 3.5L V6,Automatic,Gasoline,2 doors,"$10,595",6,3.5L,300 hp
Nissan,Altima 2.5 SV FWD,2022,"54,870",188 hp 2.5L I4,Automatic,Gasoline,4 doors,"$15,995",4,2.5L,188 hp
Nissan,Frontier SV V6 Crew Cab 4WD,2019,"99,436",261 hp 4L V6,Automatic,Gasoline,4 doors,"$21,414",6,4L,261 hp
Nissan,Armada Platinum RWD,2019,"67,352",390 hp 5.6L V8,Automatic,Gasoline,4 doors,"$28,459",8,5.6L,390 hp
Nissan,Rogue Sport S AWD,2021,"17,115",141 hp 2L I4,Automatic,Gasoline,4 doors,"$18,566",4,2L,141 hp
Nissan,Frontier SV Crew Cab 4WD,2023,"16,037",310 hp 3.8L V6,Automatic,Gasoline,4 doors,"$28,755",6,3.8L,310 hp
Nissan,Rogue SV AWD,2021,"24,089",181 hp 2.5L I4,Automatic,Gasoline,4 doors,"$23,069",4,2.5L,181 hp
Nissan,Titan SV King Cab 4WD,2017,"36,794",390 hp 5.6L V8,Automatic,Gasoline,4 doors,"$24,900",8,5.6L,390 hp
Nissan,Maxima SV FWD,2021,"59,469",300 hp 3.5L V6,Automatic,Gasoline,4 doors,"$20,389",6,3.5L,300 hp
Nissan,Frontier S King Cab RWD,2019,"42,857",152 hp 2.5L I4,Automatic,Gasoline,4 doors,"$18,998",4,2.5L,152 hp
Nissan,Rogue SV AWD,2021,"23,955",181 hp 2.5L I4,Automatic,Gasoline,4 doors,"$23,389",4,2.5L,181 hp
Nissan,Rogue SV AWD,2023,"30,576",201 hp 1.5L I3,Automatic,Gasoline,4 doors,"$25,450",3,1.5L,201 hp
Nissan,Rogue Sport S AWD,2022,"9,433",141 hp 2L I4,Automatic,Gasoline,4 doors,"$21,689",4,2L,141 hp
Nissan,Frontier SV Crew Cab 4WD,2022,"20,909",310 hp 3.8L V6,Automatic,Gasoline,4 doors,"$28,689",6,3.8L,310 hp
Nissan,Kicks SV FWD,2020,"52,460",122 hp 1.6L I4,Automatic,Gasoline,4 doors,"$16,289",4,1.6L,122 hp
Nissan,Frontier S King Cab,2018,"44,530",152 hp 2.5L I4,Automatic,Gasoline,4 doors,"$15,497",4,2.5L,152 hp
Nissan,Altima 2.5 SV FWD,2023,"23,042",188 hp 2.5L I4,Automatic,Gasoline,4 doors,"$21,489",4,2.5L,188 hp
Nissan,Murano S AWD,2019,"59,230",260 hp 3.5L V6,Automatic,Gasoline,4 doors,"$19,475",6,3.5L,260 hp
Nissan,Rogue SV AWD,2022,"10,867",201 hp 1.5L I3,Automatic,Gasoline,4 doors,"$23,995",3,1.5L,201 hp
Nissan,LEAF SL Plus FWD,2021,"21,672",Electric,Automatic,Electric,4 doors,"$19,004",electric,,
Nissan,Rogue SV AWD,2018,"94,985",170 hp 2.5L I4,Automatic,Gasoline,4 doors,"$14,495",4,2.5L,170 hp
Nissan,Frontier SV V6 King Cab 4WD,2012,"147,508",261 hp 4L V6,Automatic,Gasoline,4 doors,"$9,490",6,4L,261 hp
Nissan,Altima 2.5 SR FWD,2022,"11,966",188 hp 2.5L I4,Automatic,Gasoline,4 doors,"$21,989",4,2.5L,188 hp
Nissan,NV Cargo 3500 HD SV with High Roof,2014,"132,196",317 hp 5.6L V8,Automatic,Gasoline,3 doors,"$16,995",8,5.6L,317 hp
Nissan,Altima 2.5 S FWD,2021,"58,134",182 hp 2.5L I4,Automatic,Gasoline,4 doors,"$17,447",4,2.5L,182 hp
Nissan,Pathfinder SV 4WD,2022,"49,171",284 hp 3.5L V6,Automatic,Gasoline,4 doors,"$24,990",6,3.5L,284 hp
Nissan,Armada SV 4WD,2021,"71,443",400 hp 5.6L V8,Automatic,Gasoline,4 doors,"$26,866",8,5.6L,400 hp
Nissan,Frontier SV V6 Crew Cab RWD,2019,"63,087",261 hp 4L V6,Automatic,Gasoline,4 doors,"$22,197",6,4L,261 hp
Nissan,Altima 2.0 SR FWD,2021,"42,388",236 hp 2L I4,Automatic,Gasoline,4 doors,"$20,690",4,2L,236 hp
Nissan,Sentra SV FWD,2020,"36,027",149 hp 2L I4,Automatic,Gasoline,4 doors,"$14,495",4,2L,149 hp
Nissan,Rogue SV AWD,2017,"73,927",170 hp 2.5L I4,Automatic,Gasoline,4 doors,"$13,900",4,2.5L,170 hp
Nissan,Versa SV FWD,2021,"60,630",122 hp 1.6L I4,Automatic,Gasoline,4 doors,"$12,499",4,1.6L,122 hp
Nissan,Titan SV Crew Cab RWD,2022,"40,616",400 hp 5.6L V8,Automatic,Gasoline,4 doors,"$29,477",8,5.6L,400 hp
Nissan,Frontier SV Crew Cab RWD,2022,"42,840",310 hp 3.8L V6,Automatic,Gasoline,4 doors,"$26,287",6,3.8L,310 hp
Nissan,Versa SV FWD,2021,"70,345",122 hp 1.6L I4,Automatic,Gasoline,4 doors,"$11,900",4,1.6L,122 hp
Nissan,Pathfinder SV FWD,2022,"73,228",284 hp 3.5L V6,Automatic,Gasoline,4 doors,"$24,895",6,3.5L,284 hp
Nissan,Rogue SV AWD,2021,"41,008",181 hp 2.5L I4,Automatic,Gasoline,4 doors,"$18,995",4,2.5L,181 hp
Nissan,NV200 S FWD,2018,"80,746",131 hp 2L I4,Automatic,Gasoline,4 doors,"$13,995",4,2L,131 hp
Nissan,Sentra SV FWD,2018,"75,490",124 hp 1.8L I4,Automatic,Gasoline,4 doors,"$12,500",4,1.8L,124 hp
Nissan,Maxima SV FWD,2021,"43,858",300 hp 3.5L V6,Automatic,Gasoline,4 doors,"$20,875",6,3.5L,300 hp
Nissan,Armada SV RWD,2021,"70,752",400 hp 5.6L V8,Automatic,Gasoline,4 doors,"$26,133",8,5.6L,400 hp
Nissan,Rogue Sport SV FWD,2022,"9,566",141 hp 2L I4,Automatic,Gasoline,4 doors,"$22,589",4,2L,141 hp
Nissan,Sentra SV FWD,2018,"112,692",124 hp 1.8L I4,Automatic,Gasoline,4 doors,"$10,495",4,1.8L,124 hp
Nissan,LEAF S FWD,2019,"39,782",Electric,Automatic,Electric,4 doors,"$13,995",electric,,
Nissan,Altima 2.5 SR AWD,2024,"1,117",182 hp 2.5L I4,Automatic,Gasoline,4 doors,"$28,995",4,2.5L,182 hp
Nissan,Titan PRO-4X Crew Cab 4WD,2014,"127,035",317 hp 5.6L V8,Automatic,Gasoline,4 doors,"$15,495",8,5.6L,317 hp
Nissan,Titan PRO-4X Crew Cab 4WD,2021,"61,215",400 hp 5.6L V8,Automatic,Gasoline,4 doors,"$35,991",8,5.6L,400 hp
Nissan,Titan SV Crew Cab 4WD,2022,"51,725",400 hp 5.6L V8,Automatic,Gasoline,4 doors,"$32,587",8,5.6L,400 hp
Nissan,Armada Platinum RWD,2022,"72,920",400 hp 5.6L V8,Automatic,Gasoline,4 doors,"$32,900",8,5.6L,400 hp
Nissan,Frontier SV Crew Cab,2015,"102,171",261 hp 4L V6,Automatic,Gasoline,4 doors,"$14,497",6,4L,261 hp
Nissan,Rogue SV AWD,2020,"50,806",170 hp 2.5L I4,Automatic,Gasoline,4 doors,"$18,995",4,2.5L,170 hp
Nissan,Sentra SR FWD,2021,"24,103",149 hp 2L I4,Automatic,Gasoline,4 doors,"$20,590",4,2L,149 hp
Nissan,Titan Platinum Reserve Crew Cab 4WD,2021,"59,906",400 hp 5.6L V8,Automatic,Gasoline,4 doors,"$35,995",8,5.6L,400 hp
Nissan,Rogue Sport SV AWD,2017,"76,807",141 hp 2L I4,Automatic,Gasoline,4 doors,"$12,993",4,2L,141 hp
Nissan,Frontier 2 Dr XE Extended Cab SB,2000,"118,684",143 hp 2.4L I4,Automatic,Gasoline,2 doors,"$5,950",4,2.4L,143 hp
Nissan,Sentra SV FWD,2020,"54,500",149 hp 2L I4,Automatic,Gasoline,4 doors,"$14,495",4,2L,149 hp
Nissan,Pathfinder Platinum 4WD,2022,"20,048",284 hp 3.5L V6,Automatic,Gasoline,4 doors,"$38,978",6,3.5L,284 hp
Nissan,Frontier SV Crew Cab 4WD,2022,"8,519",310 hp 3.8L V6,Automatic,Gasoline,4 doors,"$28,880",6,3.8L,310 hp
Nissan,NV Cargo 2500 HD SV V8,2016,"157,864",317 hp 5.6L V8,Automatic,Gasoline,3 doors,"$14,988",8,5.6L,317 hp
Nissan,Rogue Sport SL FWD,2018,"90,059",141 hp 2L I4,Automatic,Gasoline,4 doors,"$15,995",4,2L,141 hp
Nissan,Frontier PRO-4X Crew Cab 4WD,2023,"8,983",310 hp 3.8L V6,Automatic,Gasoline,4 doors,"$37,413",6,3.8L,310 hp
Nissan,Armada SL RWD,2023,"15,612",400 hp 5.6L V8,Automatic,Gasoline,4 doors,"$43,490",8,5.6L,400 hp
