brand,model,year,kilometer,engine,transmission,fuel,nb_of_doors,price
Toyota,Corolla LE FWD,2022,"25,429",1.8L I4,Continuously Variable Transmission,Gasoline,4 doors,"$17,995"
Toyota,GR86,2017,"58,366",200 hp 2L H4,6-Speed Automatic,Gasoline,2 doors,"$18,595"
Toyota,Tacoma SR V6 Double Cab 4WD,2019,"18,355",278 hp 3.5L V6,Automatic,Gasoline,4 doors,"$32,788"
Toyota,Sienna XLE 7-Passenger Auto Access Seat,2014,"178,774",266 hp 3.5L V6,6-Speed Automatic,Gasoline,4 doors,"$11,495"
Toyota,Tundra SR5 CrewMax 4WD,2020,"119,535",381 hp 5.7L V8,6-Speed Automatic,Gasoline,4 doors,"$29,995"
Toyota,Camry LE,2013,"116,994",178 hp 2.5L I4,6-Speed Automatic,Gasoline,4 doors,"$10,500"
Toyota,Highlander Hybrid LE AWD,2020,"57,199",2.5L I4 Hybrid,Continuously Variable Transmission,Hybrid,4 doors,"$29,900"
Toyota,Corolla S,2012,"125,022",132 hp 1.8L I4,4-Speed Automatic,Gasoline,4 doors,"$9,995"
Toyota,RAV4 Base 4WD,2010,"110,058",179 hp 2.5L I4,4-Speed Automatic,Gasoline,4 doors,"$9,495"
Toyota,Camry Hybrid SE Nightshade FWD,2022,"11,306",2.5L I4 Hybrid,Automatic,Hybrid,4 doors,"$28,780"
Toyota,Highlander XLE AWD,2017,"169,014",295 hp 3.5L V6,8-Speed Automatic,Gasoline,4 doors,"$16,995"
Toyota,Camry SE FWD,2022,"63,153",2.5L I4,8-Speed Automatic,Gasoline,4 doors,"$23,285"
Toyota,Tundra SR5 CrewMax 4WD,2021,"90,940",381 hp 5.7L V8,Automatic,Gasoline,4 doors,"$34,989"
Toyota,Highlander LE,2018,"103,023",295 hp 3.5L V6,8-Speed Automatic,Gasoline,4 doors,"$19,995"
Toyota,4Runner Limited,2015,"157,604",270 hp 4L V6,Automatic,Gasoline,4 doors,"$18,499"
Toyota,Tacoma Base,2008,"154,911",159 hp 2.7L I4,4-Speed Automatic,Gasoline,2 doors,"$7,995"
Toyota,4Runner SR5 4WD,2019,"62,522",270 hp 4L V6,5-Speed Automatic Overdrive,Gasoline,4 doors,"$29,985"
Toyota,RAV4 LE AWD,2023,"21,003",2.5L I4,8-Speed Automatic,Gasoline,4 doors,"$25,995"
