brand,model,engine,nb of doors,year,transmission,price,fuel,kilometer
Mitsubishi,Outlander Sport ES AWD,148 hp 2L I4,4 doors,2022,Continuously Variable Transmission,"$19,995",Gasoline,"31,282 mi"
Mitsubishi,Mirage ES FWD,78 hp 1.2L I3,4 doors,2022,Continuously Variable Transmission,"$10,998",Gasoline,"40,955 mi"
Mitsubishi,Mirage G4 ES FWD,78 hp 1.2L I3,4 doors,2020,Continuously Variable Transmission,"$11,995",Gasoline,"30,426 mi"
Mitsubishi,Outlander SEL AWD,166 hp 2.4L I4,4 doors,2020,Automatic,"$15,995",Gasoline,"92,314 mi"
Mitsubishi,Outlander Sport SE AWD,148 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$19,495",Gasoline,"16,308 mi"
Mitsubishi,Mirage G4 SE FWD,78 hp 1.2L I3,4 doors,2022,Continuously Variable Transmission,"$12,991",Gasoline,"22,232 mi"
Mitsubishi,Outlander GT S-AWC AWD,224 hp 3L V6,4 doors,2018,Automatic,"$17,093",Gasoline,"58,134 mi"
Mitsubishi,Outlander Hybrid Plug-in  GT S-AWC AWD,2L I4 Hybrid,4 doors,2018,1-Speed Automatic,"$15,859",Hybrid,"86,376 mi"
Mitsubishi,Galant FE,160 hp 2.4L I4,4 doors,2012,4-Speed Automatic,"$3,869",Gasoline,"157,169 mi"
Mitsubishi,Outlander Sport ES FWD,148 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$12,750",Gasoline,"117,025 mi"
Mitsubishi,Outlander SEL FWD,166 hp 2.4L I4,4 doors,2020,Continuously Variable Transmission,"$15,977",Gasoline,"78,754 mi"
Mitsubishi,Outlander SEL Black Edition FWD,181 hp 2.5L I4,4 doors,2023,Continuously Variable Transmission,"$26,490",Gasoline,"4,655 mi"
Mitsubishi,Outlander Sport ES AWD,148 hp 2L I4,4 doors,2023,Automatic,"$18,789",Gasoline,"23,428 mi"
Mitsubishi,Mirage ES FWD,78 hp 1.2L I3,4 doors,2020,Continuously Variable Transmission,"$11,750",Gasoline,"41,865 mi"
Mitsubishi,Mirage Black Edition FWD,78 hp 1.2L I3,4 doors,2023,Continuously Variable Transmission,"$15,481",Gasoline,"8,839 mi"
Mitsubishi,Outlander Sport ES AWD,148 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$15,499",Gasoline,"64,935 mi"
Mitsubishi,Outlander Sport ES AWD,148 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$19,498",Black,"10,417 mi"
Mitsubishi,Mirage ES FWD,78 hp 1.2L I3,4 doors,2019,Continuously Variable Transmission,"$8,199",Gasoline,"73,289 mi"
Mitsubishi,Outlander Sport SE FWD,148 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$15,050",Gasoline,"61,664 mi"
Mitsubishi,Lancer ES,148 hp 2L I4,4 doors,2017,Automatic,"$11,500",Gasoline,"69,208 mi"
Mitsubishi,Outlander Sport SE FWD,148 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$16,598",Gasoline,"62,440 mi"
Mitsubishi,Outlander SEL AWD,181 hp 2.5L I4,4 doors,2022,Continuously Variable Transmission,"$24,950",Gasoline,"70,156 mi"
Mitsubishi,Mirage G4 SE FWD,78 hp 1.2L I3,4 doors,2022,Automatic,"$14,500",Gasoline,"9,121 mi"
Mitsubishi,Outlander SE AWD,166 hp 2.4L I4,4 doors,2016,Continuously Variable Transmission,"$10,000",Gasoline,"117,292 mi"
Mitsubishi,Outlander Sport ES AWD,148 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$21,549",Gasoline,"6,672 mi"
Mitsubishi,Outlander Hybrid Plug-in  GT S-AWC AWD,2L I4 Hybrid,4 doors,2018,1-Speed Automatic,"$18,995",Hybrid,"45,491 mi"
Mitsubishi,Outlander SEL AWD,181 hp 2.5L I4,4 doors,2023,Automatic,"$30,900",Gasoline,"15,938 mi"
Mitsubishi,Outlander Sport SE FWD,148 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$17,200",Gasoline,"25,000 mi"
Mitsubishi,Lancer SE AWD,168 hp 2.4L I4,4 doors,2012,Continuously Variable Transmission,"$7,995",Gasoline,"122,205 mi"
Mitsubishi,Outlander Sport ES AWD,148 hp 2L I4,4 doors,2020,Automatic,"$15,995",Gasoline,"47,334 mi"
Mitsubishi,Outlander Sport ES AWD,148 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$16,791",Gasoline,"23,775 mi"
Mitsubishi,Outlander ES FWD,181 hp 2.5L I4,4 doors,2023,Continuously Variable Transmission,"$23,990",Gasoline,"4,322 mi"
Mitsubishi,Outlander SE,166 hp 2.4L I4,4 doors,2014,6-Speed Automatic,"$9,490",Gasoline,"99,951 mi"
Mitsubishi,Outlander Hybrid Plug-in  SEL AWD,2.4L I4 Hybrid,4 doors,2022,Automatic,"$20,498",Hybrid,"36,985 mi"
Mitsubishi,Outlander Sport SE AWD,148 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$17,458",Gasoline,"37,498 mi"
Mitsubishi,Eclipse Cross ES S-AWC AWD,152 hp 1.5L I4,4 doors,2020,Automatic,"$15,999",Gasoline,"70,406 mi"
Mitsubishi,Eclipse Cross ES S-AWC AWD,152 hp 1.5L I4,4 doors,2022,Continuously Variable Transmission,"$18,194",Gasoline,"45,667 mi"
Mitsubishi,Outlander Sport SEL,168 hp 2.4L I4,4 doors,2018,Continuously Variable Transmission,"$13,900",Gasoline,"113,398 mi"
Mitsubishi,Outlander Sport LE FWD,148 hp 2L I4,4 doors,2022,Continuously Variable Transmission,"$19,444",Gasoline,"24,449 mi"
Mitsubishi,Mirage LE FWD,78 hp 1.2L I3,4 doors,2019,Continuously Variable Transmission,"$12,490",Gasoline,"33,567 mi"
Mitsubishi,Outlander SEL FWD,181 hp 2.5L I4,4 doors,2022,Automatic,"$28,870",Gasoline,"13,054 mi"
Mitsubishi,Outlander Sport ES,148 hp 2L I4,4 doors,2018,Continuously Variable Transmission,"$10,299",Gasoline,"118,094 mi"
Mitsubishi,Outlander Sport ES FWD,148 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$15,650",Gasoline,"68,100 mi"
Mitsubishi,Mirage ES FWD,78 hp 1.2L I3,4 doors,2021,Continuously Variable Transmission,"$11,355",Gasoline,"58,041 mi"
Mitsubishi,Outlander Sport LE,148 hp 2L I4,4 doors,2018,Continuously Variable Transmission,"$15,500",Gasoline,"53,878 mi"
Mitsubishi,Eclipse Cross ES AWD,152 hp 1.5L I4,4 doors,2019,Continuously Variable Transmission,"$14,955",Gasoline,"82,187 mi"
Mitsubishi,Mirage ES,78 hp 1.2L I3,4 doors,2018,5-Speed Manual,"$9,488",Gasoline,"54,311 mi"
Mitsubishi,Outlander Sport 2.4 ES AWD,168 hp 2.4L I4,4 doors,2015,Automatic,"$9,475",Gasoline,"96,284 mi"
Mitsubishi,Mirage ES FWD,78 hp 1.2L I3,4 doors,2019,Automatic,"$10,995",Gasoline,"57,301 mi"
Mitsubishi,Outlander SE FWD,181 hp 2.5L I4,4 doors,2022,Continuously Variable Transmission,"$21,991",Gasoline,"61,685 mi"
Mitsubishi,Outlander Sport ES FWD,148 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$17,488",Gasoline,"15,753 mi"
Mitsubishi,Outlander Sport SE FWD,148 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$18,700",Gasoline,"36,641 mi"
Mitsubishi,Outlander Sport SE AWD,148 hp 2L I4,4 doors,2019,Automatic,"$11,999",Gasoline,"73,010 mi"
Mitsubishi,Mirage ES FWD,78 hp 1.2L I3,4 doors,2021,Continuously Variable Transmission,"$12,495",Gasoline,"63,521 mi"
Mitsubishi,Outlander ES FWD,166 hp 2.4L I4,4 doors,2020,Continuously Variable Transmission,"$16,995",Gasoline,"59,927 mi"
Mitsubishi,Eclipse Cross SE S-AWC,152 hp 1.5L I4,4 doors,2024,Continuously Variable Transmission,"$22,927",Gasoline,"13,004 mi"
Mitsubishi,Outlander SEL AWD,166 hp 2.4L I4,4 doors,2020,Continuously Variable Transmission,"$17,987",Gasoline,"71,775 mi"
Mitsubishi,Outlander Sport SE FWD,148 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$15,338",Gasoline,"53,798 mi"
Mitsubishi,Outlander LE AWD,166 hp 2.4L I4,4 doors,2020,Automatic,"$14,999",Gasoline,"125,233 mi"
Mitsubishi,Mirage G4 LE FWD,78 hp 1.2L I3,4 doors,2022,Continuously Variable Transmission,"$11,500",Gasoline,"35,792 mi"
Tesla,Model 3 Long Range RWD,Electric,4 doors,2018,1-Speed Automatic,"$17,999",Electric,"73,406 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,1-Speed Automatic,"$19,335",Electric,"85,567 mi"
Tesla,Model 3 Long Range RWD,Electric,4 doors,2018,1-Speed Automatic,"$17,999",Electric,"70,298 mi"
Tesla,Model S 75D AWD,Electric,4 doors,2017,1-Speed Automatic,"$22,404",Electric,"64,910 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$20,499",Electric,"58,996 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,1-Speed Automatic,"$19,335",Electric,"93,188 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2021,1-Speed Automatic,"$21,391",Electric,"47,184 mi"
Tesla,Model Y Long Range AWD,Electric,4 doors,2021,1-Speed Automatic,"$32,755",Electric,"22,652 mi"
Tesla,Model 3 Long Range RWD,Electric,4 doors,2018,1-Speed Automatic,"$20,631",Electric,"51,958 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2019,1-Speed Automatic,"$20,997",Electric,"74,390 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$20,499",Electric,"66,035 mi"
Tesla,Model 3 Long Range RWD,Electric,4 doors,2018,1-Speed Automatic,"$19,895",Electric,"58,252 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$20,495",Electric,"75,362 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2021,1-Speed Automatic,"$19,990",Electric,"70,895 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,1-Speed Automatic,"$20,995",Electric,"68,422 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2021,1-Speed Automatic,"$19,990",Electric,"74,090 mi"
Tesla,Model 3 Standard Range AWD,Electric,4 doors,2020,1-Speed Automatic,"$16,995",Electric,"90,390 mi"
Tesla,Model 3 Long Range RWD,Electric,4 doors,2018,1-Speed Automatic,"$24,998",Electric,"41,604 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$20,499",Electric,"66,190 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$20,499",Electric,"73,559 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2021,1-Speed Automatic,"$19,999",Electric,"73,297 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$20,499",Electric,"72,255 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2020,1-Speed Automatic,"$20,825",Electric,"19,182 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$20,499",Electric,"75,103 mi"
Tesla,Model S 100D AWD,Electric,4 doors,2017,1-Speed Automatic,"$28,995",Electric,"72,117 mi"
Tesla,Model 3 Performance AWD,Electric,4 doors,2018,1-Speed Automatic,"$24,749",Electric,"43,615 mi"
Tesla,Model 3 Performance AWD,Electric,4 doors,2021,1-Speed Automatic,"$32,997",Electric,"35,490 mi"
Tesla,Model 3 Performance AWD,Electric,4 doors,2018,1-Speed Automatic,"$22,500",Electric,"60,950 mi"
Tesla,Model 3 Mid Range RWD,Electric,4 doors,2018,1-Speed Automatic,"$24,998",Electric,"14,537 mi"
Tesla,Model Y Long Range AWD,Electric,4 doors,2021,1-Speed Automatic,"$29,999",Electric,"64,327 mi"
Tesla,Model S AWD,Electric,4 doors,2019,1-Speed Automatic,"$38,749",Electric,"50,925 mi"
Tesla,Model 3 Performance AWD,Electric,4 doors,2023,1-Speed Automatic,"$35,995",Electric,"10,457 mi"
Tesla,Model S P85D AWD,Electric,4 doors,2015,1-Speed Dual Clutch,"$20,730",Electric,"78,600 mi"
Tesla,Model S 70 RWD,Electric,4 doors,2015,1-Speed Dual Clutch,"$15,995",Electric,"96,500 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2020,1-Speed Dual Clutch,"$17,400",Electric,"92,290 mi"
Tesla,Model Y Long Range AWD,Electric,4 doors,2023,1-Speed Dual Clutch,"$35,900",Electric,"21,000 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,Automatic,"$19,499",Electric,"51,838 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2021,Automatic,"$20,299",Electric,"35,904 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2021,Automatic,"$19,499",Electric,"39,643 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,Automatic,"$19,499",Electric,"57,903 mi"
Tesla,Model S 70D AWD,Electric,4 doors,2016,Automatic,"$16,335",Electric,"90,814 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,Automatic,"$26,988",Electric,"62,984 mi"
Tesla,Model 3 Long Range RWD,Electric,4 doors,2018,Automatic,"$17,999",Electric,"73,458 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2019,Automatic,"$20,295",Electric,"50,867 mi"
Tesla,Model 3 RWD,Electric,4 doors,2023,Automatic,"$25,994",Electric,"21,274 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,Automatic,"$31,888",Electric,"15,103 mi"
Tesla,Model S 90D AWD,Electric,4 doors,2016,Automatic,"$18,999",Electric,"87,784 mi"
Tesla,Model S 85 RWD,Electric,4 doors,2013,Automatic,"$14,797",Electric,"124,600 mi"
Tesla,Model S 60 RWD,Electric,4 doors,2014,Automatic,"$18,900",Electric,"89,780 mi"
Tesla,Model S Performance RWD,Electric,4 doors,2013,Automatic,"$18,495",Electric,"107,000 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2018,Automatic,"$20,249",Electric,"51,556 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,Automatic,"$25,994",Electric,"42,536 mi"
Tesla,Model X 75D AWD,Electric,4 doors,2018,Automatic,"$31,998",Electric,"56,002 mi"
Tesla,Model 3 Standard Plus RWD,Electric,4 doors,2019,Automatic,"$20,249",Electric,"37,038 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,Automatic,"$29,500",Electric,"35,444 mi"
Tesla,Model S 85 RWD,Electric,4 doors,2015,Automatic,"$16,995",Electric,"97,865 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,Automatic,"$25,047",Electric,"48,147 mi"
Tesla,Model 3 Mid Range RWD,Electric,4 doors,2019,Automatic,"$23,691",Electric,"57,370 mi"
Tesla,Model 3 Standard Range AWD,Electric,4 doors,2020,Automatic,"$23,722",Electric,"56,259 mi"
Tesla,Model Y Long Range AWD,Electric,4 doors,2022,Automatic,"$27,995",Electric,"64,041 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2020,Automatic,"$18,999",Electric,"108,316 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,Automatic,"$24,325",Electric,"77,034 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,Automatic,"$21,995",Electric,"81,484 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,Automatic,"$18,995",Electric,"100,558 mi"
Tesla,Model 3 RWD,Electric,4 doors,2023,Automatic,"$28,413",Electric,"15,048 mi"
Tesla,Model 3 RWD,Electric,4 doors,2023,Automatic,"$29,333",Electric,"15,348 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$19,989",Electric,"39,716 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2020,Automatic,"$16,999",Electric,"100,789 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2020,Automatic,"$19,995",Electric,"89,955 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,1-Speed Automatic,"$19,200",Electric,"95,842 mi"
Tesla,Model S 85 RWD,Electric,4 doors,2014,1-Speed Automatic,"$14,500",Electric,"97,924 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,1-Speed Automatic,"$19,200",Electric,"82,288 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$20,588",Electric,"21,700 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2021,Automatic,"$24,999",Electric,"26,156 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,1-Speed Automatic,"$19,200",Electric,"82,144 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,1-Speed Automatic,"$19,200",Electric,"98,464 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,1-Speed Automatic,"$19,200",Electric,"78,577 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,1-Speed Automatic,"$19,200",Electric,"81,981 mi"
Tesla,Model 3 Long Range RWD,Electric,4 doors,2018,Automatic,"$17,985",Electric,"91,705 mi"
Tesla,Model 3 Long Range RWD,Electric,4 doors,2018,Automatic,"$19,950",Electric,"63,779 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2018,1-Speed Automatic,"$22,987",Electric,"15,044 mi"
Tesla,Model 3 Performance AWD,Electric,4 doors,2022,1-Speed Automatic,"$25,995",Electric,"48,565 mi"
Tesla,Model S P85D AWD,Electric,4 doors,2015,1-Speed Automatic,"$17,950",Electric,"123,715 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$21,588",Electric,"7,364 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2021,Automatic,"$23,999",Electric,"51,959 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$22,662",Electric,"28,940 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2020,Automatic,"$24,999",Electric,"56,238 mi"
Tesla,Model S 75 RWD,Electric,4 doors,2017,Automatic,"$16,990",Electric,"95,673 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2020,1-Speed Automatic,"$19,200",Electric,"75,332 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2021,1-Speed Automatic,"$20,995",Electric,"68,525 mi"
Tesla,Model S Long Range Plus AWD,Electric,4 doors,2020,Automatic,"$40,889",Electric,"33,907 mi"
Tesla,Model 3 Long Range RWD,Electric,4 doors,2018,Automatic,"$20,998",Electric,"40,270 mi"
Tesla,Model 3 Mid Range RWD,Electric,4 doors,2018,Automatic,"$21,990",Electric,"54,631 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,1-Speed Automatic,"$19,200",Electric,"91,196 mi"
Tesla,Model S Long Range AWD,Electric,4 doors,2021,1-Speed Automatic,"$49,899",Electric,"30,868 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,Automatic,"$26,975",Electric,"39,145 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2020,Automatic,"$24,990",Electric,"25,968 mi"
Tesla,Model S 60 RWD,Electric,4 doors,2015,1-Speed Dual Clutch,"$18,000",Electric,"67,800 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$19,750",Electric,"49,243 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2019,Automatic,"$19,999",Electric,"70,655 mi"
Tesla,Model S 75 RWD,Electric,4 doors,2016,1-Speed Automatic,"$16,995",Electric,"114,300 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2021,Continuously Variable Transmission,"$26,998",Electric,"31,277 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2018,Automatic,"$25,998",Electric,"3,824 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2018,1-Speed Automatic,"$21,881",Electric,"49,267 mi"
Tesla,Model S 75 RWD,Electric,4 doors,2016,1-Speed Automatic,"$22,105",Electric,"32,702 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2021,1-Speed Automatic,"$18,300",Electric,"97,028 mi"
Tesla,Model Y Long Range AWD,Electric,4 doors,2022,Automatic,"$36,000",Electric,"9,085 mi"
Tesla,Model S P85 RWD,Electric,4 doors,2014,Automatic,"$15,990",Electric,"66,534 mi"
Tesla,Model 3 RWD,Electric,4 doors,2023,1-Speed Automatic,"$28,995",Electric,"9,580 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2019,Automatic,"$23,800",Electric,"56,715 mi"
Tesla,Model S 85 RWD,Electric,4 doors,2014,1-Speed Automatic,"$20,325",Electric,"21,427 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2021,Automatic,"$23,999",Electric,"31,900 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2021,1-Speed Automatic,"$18,400",Electric,"91,291 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$20,990",Electric,"58,117 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$20,990",Electric,"58,296 mi"
Tesla,Model Y Long Range AWD,Electric,4 doors,2020,1-Speed Automatic,"$37,888",Electric,"33,094 mi"
Tesla,Model S 60 RWD,Electric,4 doors,2013,1-Speed Automatic,"$14,999",Electric,"33,600 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$19,700",Electric,"63,246 mi"
Tesla,Model Y Long Range AWD,Electric,4 doors,2020,Automatic,"$27,786",Electric,"34,682 mi"
Tesla,Model 3 Long Range RWD,Electric,4 doors,2018,1-Speed Automatic,"$21,571",Electric,"49,609 mi"
Tesla,Model 3 Standard Plus RWD,Electric,4 doors,2019,1-Speed Automatic,"$19,650",Electric,"57,517 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2021,1-Speed Automatic,"$22,000",Electric,"42,523 mi"
Tesla,Model S P85D AWD,Electric,4 doors,2015,1-Speed Automatic,"$14,000",Electric,"123,134 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2023,1-Speed Dual Clutch,"$37,000",Electric,"15,616 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,1-Speed Automatic,"$20,995",Electric,"68,143 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,1-Speed Automatic,"$20,995",Electric,"69,584 mi"
Tesla,Model S P85 RWD,Electric,4 doors,2014,Automatic,"$13,799",Electric,"133,500 mi"
Tesla,Model S 90D AWD,Electric,4 doors,2016,1-Speed Dual Clutch,"$20,495",Electric,"70,375 mi"
Tesla,Model 3 Mid Range RWD,Electric,4 doors,2019,1-Speed Automatic,"$23,958",Electric,"31,080 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2020,1-Speed Automatic,"$23,999",Electric,"19,049 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2019,Automatic,"$17,999",Electric,"100,663 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$20,887",Electric,"40,579 mi"
Tesla,Model S 90D AWD,Electric,4 doors,2017,Automatic,"$18,977",Electric,"95,002 mi"
Tesla,Model Y Long Range AWD,Electric,4 doors,2021,"36,934","$28,995",Electric,"36,934 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2020,Automatic,"$23,939",Electric,"61,170 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$19,998",Electric,"55,659 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$19,450",Electric,"62,974 mi"
Tesla,Model 3 Standard Range Plus RWD,Electric,4 doors,2021,1-Speed Automatic,"$19,200",Electric,"80,820 mi"
Tesla,Model S 70D AWD,Electric,4 doors,2015,1-Speed Automatic,"$17,455",Electric,"128,759 mi"
Tesla,Model Y Long Range AWD,Electric,4 doors,2020,1-Speed Automatic,"$30,648",Electric,"26,814 mi"
Tesla,Model S 85 RWD,Electric,4 doors,2014,1-Speed Automatic,"$15,995",Electric,"61,073 mi"
Tesla,Model X 75D AWD,Electric,4 doors,2016,Automatic,"$24,999",Electric,"111,425 mi"
Tesla,Model 3 Mid Range RWD,Electric,4 doors,2019,1-Speed Automatic,"$19,985",Electric,"60,642 mi"
Tesla,Model 3 Standard Range AWD,Electric,4 doors,2020,Automatic,"$22,949",Electric,"70,930 mi"
Tesla,Model S 85 RWD,Electric,4 doors,2014,Automatic,"$17,777",Electric,"99,976 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$21,754",Electric,"35,449 mi"
Tesla,Model 3 Mid Range RWD,Electric,4 doors,2019,1-Speed Automatic,"$22,098",Electric,"55,395 mi"
Tesla,Model S Signature Performance RWD,Electric,4 doors,2012,Automatic,"$22,995",Electric,"90,791 mi"
Tesla,Model X 75D AWD,Electric,4 doors,2016,Automatic,"$24,999",Electric,"78,728 mi"
Tesla,Model X P90D AWD,Electric,4 doors,2016,1-Speed Automatic,"$25,000",Electric,"100,284 mi"
Tesla,Model Y Long Range AWD,Electric,4 doors,2022,1-Speed Automatic,"$25,995",Electric,"43,545 mi"
Tesla,Model 3 Long Range AWD,Electric,4 doors,2022,1-Speed Automatic,"$18,900",Electric,"100,803 mi"
Tesla,Model X 100D AWD,Electric,4 doors,2017,Automatic,"$33,991",Electric,"58,323 mi"
Tesla,Model 3 RWD,Electric,4 doors,2022,1-Speed Automatic,"$20,425",Electric,"48,437 mi"
